key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trail_nums,img1,img2,participant,session,date,expName,psychopyVersion,OS,frameRate
space,1.1838,space,0.6444,space,0.6318,q,2.9783,0,0,0,0,1,0,images/pixabay_dog_002861.jpg,images/pixabay_dog_000932.jpg,Yun-Jen Tsai,001,2021-08-03_20h50.45.691,Dog face experiment_fully sample_301-600,2021.1.4,Win32,60.76441636
,,,,,,p,2.4683,0,1,1,1,1,1,images/pixabay_dog_003310.jpg,images/pixabay_dog_003829.jpg,Yun-Jen Tsai,001,2021-08-03_20h50.45.691,Dog face experiment_fully sample_301-600,2021.1.4,Win32,60.76441636
,,,,,,q,1.7872,0,2,2,2,1,2,images/flickr_dog_000019.jpg,images/pixabay_dog_001465.jpg,Yun-Jen Tsai,001,2021-08-03_20h50.45.691,Dog face experiment_fully sample_301-600,2021.1.4,Win32,60.76441636
,,,,,,p,0.8399,0,3,3,3,1,3,images/pixabay_dog_000042.jpg,images/pixabay_dog_002282.jpg,Yun-Jen Tsai,001,2021-08-03_20h50.45.691,Dog face experiment_fully sample_301-600,2021.1.4,Win32,60.76441636
,,,,,,p,0.837,0,4,4,4,1,4,images/flickr_dog_000019.jpg,images/pixabay_dog_001960.jpg,Yun-Jen Tsai,001,2021-08-03_20h50.45.691,Dog face experiment_fully sample_301-600,2021.1.4,Win32,60.76441636
,,,,,,p,0.7871,0,5,5,5,1,5,images/flickr_dog_000932.jpg,images/flickr_dog_000201.jpg,Yun-Jen Tsai,001,2021-08-03_20h50.45.691,Dog face experiment_fully sample_301-600,2021.1.4,Win32,60.76441636
,,,,,,p,0.8262,0,6,6,6,1,6,images/pixabay_dog_002744.jpg,images/pixabay_dog_003310.jpg,Yun-Jen Tsai,001,2021-08-03_20h50.45.691,Dog face experiment_fully sample_301-600,2021.1.4,Win32,60.76441636
,,,,,,p,0.8205,0,7,7,7,1,7,images/pixabay_dog_000744.jpg,images/flickr_dog_000194.jpg,Yun-Jen Tsai,001,2021-08-03_20h50.45.691,Dog face experiment_fully sample_301-600,2021.1.4,Win32,60.76441636
,,,,,,p,0.8371,0,8,8,8,1,8,images/pixabay_dog_001150.jpg,images/flickr_dog_000279.jpg,Yun-Jen Tsai,001,2021-08-03_20h50.45.691,Dog face experiment_fully sample_301-600,2021.1.4,Win32,60.76441636
,,,,,,q,1.0406,0,9,9,9,1,9,images/pixabay_dog_002649.jpg,images/pixabay_dog_000932.jpg,Yun-Jen Tsai,001,2021-08-03_20h50.45.691,Dog face experiment_fully sample_301-600,2021.1.4,Win32,60.76441636
,,,,,,p,1.0221,0,10,10,10,1,10,images/pixabay_dog_003098.jpg,images/pixabay_dog_003727.jpg,Yun-Jen Tsai,001,2021-08-03_20h50.45.691,Dog face experiment_fully sample_301-600,2021.1.4,Win32,60.76441636
,,,,,,p,0.7544,0,11,11,11,1,11,images/flickr_dog_000861.jpg,images/flickr_dog_000279.jpg,Yun-Jen Tsai,001,2021-08-03_20h50.45.691,Dog face experiment_fully sample_301-600,2021.1.4,Win32,60.76441636
,,,,,,q,0.6885,0,12,12,12,1,12,images/pixabay_dog_001255.jpg,images/pixabay_dog_000932.jpg,Yun-Jen Tsai,001,2021-08-03_20h50.45.691,Dog face experiment_fully sample_301-600,2021.1.4,Win32,60.76441636
,,,,,,p,1.1311,0,13,13,13,1,13,images/pixabay_dog_003829.jpg,images/pixabay_dog_000525.jpg,Yun-Jen Tsai,001,2021-08-03_20h50.45.691,Dog face experiment_fully sample_301-600,2021.1.4,Win32,60.76441636
,,,,,,p,0.9699,0,14,14,14,1,14,images/pixabay_dog_002649.jpg,images/pixabay_dog_003310.jpg,Yun-Jen Tsai,001,2021-08-03_20h50.45.691,Dog face experiment_fully sample_301-600,2021.1.4,Win32,60.76441636
,,,,,,q,0.7044,0,15,15,15,1,15,images/flickr_dog_000261.jpg,images/pixabay_dog_002744.jpg,Yun-Jen Tsai,001,2021-08-03_20h50.45.691,Dog face experiment_fully sample_301-600,2021.1.4,Win32,60.76441636
,,,,,,q,0.9609,0,16,16,16,1,16,images/pixabay_dog_003727.jpg,images/pixabay_dog_003310.jpg,Yun-Jen Tsai,001,2021-08-03_20h50.45.691,Dog face experiment_fully sample_301-600,2021.1.4,Win32,60.76441636
,,,,,,q,1.0923,0,17,17,17,1,17,images/pixabay_dog_001960.jpg,images/pixabay_dog_000932.jpg,Yun-Jen Tsai,001,2021-08-03_20h50.45.691,Dog face experiment_fully sample_301-600,2021.1.4,Win32,60.76441636
,,,,,,p,0.9746,0,18,18,18,1,18,images/pixabay_dog_002596.jpg,images/flickr_dog_000913.jpg,Yun-Jen Tsai,001,2021-08-03_20h50.45.691,Dog face experiment_fully sample_301-600,2021.1.4,Win32,60.76441636
,,,,,,p,0.7244,0,19,19,19,1,19,images/pixabay_dog_002744.jpg,images/pixabay_dog_002282.jpg,Yun-Jen Tsai,001,2021-08-03_20h50.45.691,Dog face experiment_fully sample_301-600,2021.1.4,Win32,60.76441636
