key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trail_nums,img1,img2,participant,session,date,expName,psychopyVersion,OS,frameRate
space,1.0036,space,0.5994,space,0.4303,p,1.4753,0,0,0,0,1,0,images/pixabay_dog_003305.jpg,images/pixabay_dog_000825.jpg,Eddy,001,2021-08-04_11h18.32.739,Dog face experiment_fully sample_901-1225,2021.1.4,Win32,143.636886
,,,,,,p,1.8007,0,1,1,1,1,1,images/pixabay_dog_002268.jpg,images/pixabay_dog_003357.jpg,Eddy,001,2021-08-04_11h18.32.739,Dog face experiment_fully sample_901-1225,2021.1.4,Win32,143.636886
,,,,,,q,1.0097,0,2,2,2,1,2,images/flickr_dog_001079.jpg,images/pixabay_dog_002744.jpg,Eddy,001,2021-08-04_11h18.32.739,Dog face experiment_fully sample_901-1225,2021.1.4,Win32,143.636886
,,,,,,q,0.6133,0,3,3,3,1,3,images/flickr_dog_001079.jpg,images/pixabay_dog_003357.jpg,Eddy,001,2021-08-04_11h18.32.739,Dog face experiment_fully sample_901-1225,2021.1.4,Win32,143.636886
,,,,,,p,0.9558,0,4,4,4,1,4,images/flickr_dog_001079.jpg,images/flickr_dog_000083.jpg,Eddy,001,2021-08-04_11h18.32.739,Dog face experiment_fully sample_901-1225,2021.1.4,Win32,143.636886
,,,,,,q,1.6836,0,5,5,5,1,5,images/flickr_dog_000019.jpg,images/flickr_dog_000279.jpg,Eddy,001,2021-08-04_11h18.32.739,Dog face experiment_fully sample_901-1225,2021.1.4,Win32,143.636886
,,,,,,p,1.8233,0,6,6,6,1,6,images/pixabay_dog_002861.jpg,images/flickr_dog_000913.jpg,Eddy,001,2021-08-04_11h18.32.739,Dog face experiment_fully sample_901-1225,2021.1.4,Win32,143.636886
,,,,,,q,0.7754,0,7,7,7,1,7,images/flickr_dog_001079.jpg,images/pixabay_dog_002989.jpg,Eddy,001,2021-08-04_11h18.32.739,Dog face experiment_fully sample_901-1225,2021.1.4,Win32,143.636886
,,,,,,q,1.4216,0,8,8,8,1,8,images/flickr_dog_000861.jpg,images/flickr_dog_000194.jpg,Eddy,001,2021-08-04_11h18.32.739,Dog face experiment_fully sample_901-1225,2021.1.4,Win32,143.636886
,,,,,,q,0.6816,0,9,9,9,1,9,images/flickr_dog_000266.jpg,images/pixabay_dog_003357.jpg,Eddy,001,2021-08-04_11h18.32.739,Dog face experiment_fully sample_901-1225,2021.1.4,Win32,143.636886
,,,,,,p,1.0464,0,10,10,10,1,10,images/pixabay_dog_003727.jpg,images/flickr_dog_000913.jpg,Eddy,001,2021-08-04_11h18.32.739,Dog face experiment_fully sample_901-1225,2021.1.4,Win32,143.636886
