key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trail_nums,img1,img2,participant,session,date,expName,psychopyVersion,OS,frameRate
space,0.8215,space,0.6282,space,0.6315,p,1.781,0,0,0,0,1,0,images/pixabay_dog_000853.jpg,images/pixabay_dog_003859.jpg,Yun-Jen Tsai,001,2021-08-03_20h44.01.957,Dog face experiment_fully sample_0-300,2021.1.4,Win32,60.12867537
,,,,,,q,1.0422,0,1,1,1,1,1,images/pixabay_dog_001960.jpg,images/pixabay_dog_000525.jpg,Yun-Jen Tsai,001,2021-08-03_20h44.01.957,Dog face experiment_fully sample_0-300,2021.1.4,Win32,60.12867537
,,,,,,q,0.9257,0,2,2,2,1,2,images/pixabay_dog_003971.jpg,images/pixabay_dog_000744.jpg,Yun-Jen Tsai,001,2021-08-03_20h44.01.957,Dog face experiment_fully sample_0-300,2021.1.4,Win32,60.12867537
,,,,,,p,0.7898,0,3,3,3,1,3,images/pixabay_dog_000805.jpg,images/pixabay_dog_000525.jpg,Yun-Jen Tsai,001,2021-08-03_20h44.01.957,Dog face experiment_fully sample_0-300,2021.1.4,Win32,60.12867537
,,,,,,p,0.7042,0,4,4,4,1,4,images/pixabay_dog_003238.jpg,images/pixabay_dog_002282.jpg,Yun-Jen Tsai,001,2021-08-03_20h44.01.957,Dog face experiment_fully sample_0-300,2021.1.4,Win32,60.12867537
,,,,,,q,0.9207,0,5,5,5,1,5,images/pixabay_dog_003727.jpg,images/flickr_dog_000083.jpg,Yun-Jen Tsai,001,2021-08-03_20h44.01.957,Dog face experiment_fully sample_0-300,2021.1.4,Win32,60.12867537
,,,,,,q,0.8738,0,6,6,6,1,6,images/pixabay_dog_002282.jpg,images/pixabay_dog_003859.jpg,Yun-Jen Tsai,001,2021-08-03_20h44.01.957,Dog face experiment_fully sample_0-300,2021.1.4,Win32,60.12867537
,,,,,,q,0.8704,0,7,7,7,1,7,images/pixabay_dog_003305.jpg,images/pixabay_dog_002360.jpg,Yun-Jen Tsai,001,2021-08-03_20h44.01.957,Dog face experiment_fully sample_0-300,2021.1.4,Win32,60.12867537
,,,,,,q,0.8706,0,8,8,8,1,8,images/pixabay_dog_001255.jpg,images/flickr_dog_000932.jpg,Yun-Jen Tsai,001,2021-08-03_20h44.01.957,Dog face experiment_fully sample_0-300,2021.1.4,Win32,60.12867537
,,,,,,p,0.9262,0,9,9,9,1,9,images/pixabay_dog_000805.jpg,images/pixabay_dog_003357.jpg,Yun-Jen Tsai,001,2021-08-03_20h44.01.957,Dog face experiment_fully sample_0-300,2021.1.4,Win32,60.12867537
,,,,,,q,0.7204,0,10,10,10,1,10,images/pixabay_dog_002282.jpg,images/pixabay_dog_002989.jpg,Yun-Jen Tsai,001,2021-08-03_20h44.01.957,Dog face experiment_fully sample_0-300,2021.1.4,Win32,60.12867537
,,,,,,p,1.0212,0,11,11,11,1,11,images/pixabay_dog_000744.jpg,images/flickr_dog_001107.jpg,Yun-Jen Tsai,001,2021-08-03_20h44.01.957,Dog face experiment_fully sample_0-300,2021.1.4,Win32,60.12867537
,,,,,,q,0.7719,0,12,12,12,1,12,images/pixabay_dog_002282.jpg,images/pixabay_dog_002596.jpg,Yun-Jen Tsai,001,2021-08-03_20h44.01.957,Dog face experiment_fully sample_0-300,2021.1.4,Win32,60.12867537
,,,,,,p,0.7875,0,13,13,13,1,13,images/flickr_dog_000083.jpg,images/flickr_dog_001107.jpg,Yun-Jen Tsai,001,2021-08-03_20h44.01.957,Dog face experiment_fully sample_0-300,2021.1.4,Win32,60.12867537
,,,,,,p,1.2036,0,14,14,14,1,14,images/flickr_dog_000232.jpg,images/flickr_dog_000083.jpg,Yun-Jen Tsai,001,2021-08-03_20h44.01.957,Dog face experiment_fully sample_0-300,2021.1.4,Win32,60.12867537
,,,,,,p,0.9749,0,15,15,15,1,15,images/pixabay_dog_002268.jpg,images/pixabay_dog_001524.jpg,Yun-Jen Tsai,001,2021-08-03_20h44.01.957,Dog face experiment_fully sample_0-300,2021.1.4,Win32,60.12867537
,,,,,,p,3.8403,0,16,16,16,1,16,images/pixabay_dog_002744.jpg,images/pixabay_dog_001524.jpg,Yun-Jen Tsai,001,2021-08-03_20h44.01.957,Dog face experiment_fully sample_0-300,2021.1.4,Win32,60.12867537
,,,,,,q,0.9735,0,17,17,17,1,17,images/pixabay_dog_001712.jpg,images/pixabay_dog_001960.jpg,Yun-Jen Tsai,001,2021-08-03_20h44.01.957,Dog face experiment_fully sample_0-300,2021.1.4,Win32,60.12867537
,,,,,,p,1.3542,0,18,18,18,1,18,images/flickr_dog_000083.jpg,images/pixabay_dog_001465.jpg,Yun-Jen Tsai,001,2021-08-03_20h44.01.957,Dog face experiment_fully sample_0-300,2021.1.4,Win32,60.12867537
,,,,,,q,0.8284,0,19,19,19,1,19,images/pixabay_dog_000042.jpg,images/pixabay_dog_000853.jpg,Yun-Jen Tsai,001,2021-08-03_20h44.01.957,Dog face experiment_fully sample_0-300,2021.1.4,Win32,60.12867537
,,,,,,q,0.7765,0,20,20,20,1,20,images/flickr_dog_000261.jpg,images/pixabay_dog_003829.jpg,Yun-Jen Tsai,001,2021-08-03_20h44.01.957,Dog face experiment_fully sample_0-300,2021.1.4,Win32,60.12867537
,,,,,,p,0.9951,0,21,21,21,1,21,images/pixabay_dog_000853.jpg,images/flickr_dog_000913.jpg,Yun-Jen Tsai,001,2021-08-03_20h44.01.957,Dog face experiment_fully sample_0-300,2021.1.4,Win32,60.12867537
,,,,,,p,0.8729,0,22,22,22,1,22,images/pixabay_dog_000042.jpg,images/pixabay_dog_002793.jpg,Yun-Jen Tsai,001,2021-08-03_20h44.01.957,Dog face experiment_fully sample_0-300,2021.1.4,Win32,60.12867537
,,,,,,q,0.8113,0,23,23,23,1,23,images/pixabay_dog_001255.jpg,images/pixabay_dog_002989.jpg,Yun-Jen Tsai,001,2021-08-03_20h44.01.957,Dog face experiment_fully sample_0-300,2021.1.4,Win32,60.12867537
