key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trail_nums,img1,img2,participant,session,date,expName,psychopyVersion,OS,frameRate
space,1.1795,space,0.3268,space,0.3696,p,2.7497,0,0,0,0,1,0,images/pixabay_dog_002268.jpg,images/pixabay_dog_003859.jpg,Eddy,001,2021-08-04_10h46.39.465,Dog face experiment_fully sample_601-900,2021.1.4,Win32,144.1337561
,,,,,,p,2.8689,0,1,1,1,1,1,images/pixabay_dog_000744.jpg,images/pixabay_dog_003859.jpg,Eddy,001,2021-08-04_10h46.39.465,Dog face experiment_fully sample_601-900,2021.1.4,Win32,144.1337561
,,,,,,p,1.5781,0,2,2,2,1,2,images/pixabay_dog_000744.jpg,images/pixabay_dog_002282.jpg,Eddy,001,2021-08-04_10h46.39.465,Dog face experiment_fully sample_601-900,2021.1.4,Win32,144.1337561
,,,,,,p,1.3674,0,3,3,3,1,3,images/pixabay_dog_000853.jpg,images/pixabay_dog_002793.jpg,Eddy,001,2021-08-04_10h46.39.465,Dog face experiment_fully sample_601-900,2021.1.4,Win32,144.1337561
,,,,,,p,0.86,0,4,4,4,1,4,images/pixabay_dog_002793.jpg,images/flickr_dog_000194.jpg,Eddy,001,2021-08-04_10h46.39.465,Dog face experiment_fully sample_601-900,2021.1.4,Win32,144.1337561
,,,,,,p,0.942,0,5,5,5,1,5,images/pixabay_dog_001712.jpg,images/pixabay_dog_002596.jpg,Eddy,001,2021-08-04_10h46.39.465,Dog face experiment_fully sample_601-900,2021.1.4,Win32,144.1337561
,,,,,,q,1.7362,0,6,6,6,1,6,images/pixabay_dog_002861.jpg,images/pixabay_dog_001465.jpg,Eddy,001,2021-08-04_10h46.39.465,Dog face experiment_fully sample_601-900,2021.1.4,Win32,144.1337561
,,,,,,p,0.8027,0,7,7,7,1,7,images/pixabay_dog_000042.jpg,images/flickr_dog_000266.jpg,Eddy,001,2021-08-04_10h46.39.465,Dog face experiment_fully sample_601-900,2021.1.4,Win32,144.1337561
,,,,,,q,2.4633,0,8,8,8,1,8,images/pixabay_dog_003238.jpg,images/pixabay_dog_001960.jpg,Eddy,001,2021-08-04_10h46.39.465,Dog face experiment_fully sample_601-900,2021.1.4,Win32,144.1337561
,,,,,,p,0.6794,0,9,9,9,1,9,images/pixabay_dog_001255.jpg,images/flickr_dog_000194.jpg,Eddy,001,2021-08-04_10h46.39.465,Dog face experiment_fully sample_601-900,2021.1.4,Win32,144.1337561
,,,,,,p,1.4354,0,10,10,10,1,10,images/pixabay_dog_003971.jpg,images/pixabay_dog_000805.jpg,Eddy,001,2021-08-04_10h46.39.465,Dog face experiment_fully sample_601-900,2021.1.4,Win32,144.1337561
,,,,,,p,0.7831,0,11,11,11,1,11,images/flickr_dog_000019.jpg,images/pixabay_dog_003604.jpg,Eddy,001,2021-08-04_10h46.39.465,Dog face experiment_fully sample_601-900,2021.1.4,Win32,144.1337561
,,,,,,q,0.8899,0,12,12,12,1,12,images/flickr_dog_000201.jpg,images/pixabay_dog_002793.jpg,Eddy,001,2021-08-04_10h46.39.465,Dog face experiment_fully sample_601-900,2021.1.4,Win32,144.1337561
,,,,,,p,0.7756,0,13,13,13,1,13,images/pixabay_dog_002861.jpg,images/pixabay_dog_001843.jpg,Eddy,001,2021-08-04_10h46.39.465,Dog face experiment_fully sample_601-900,2021.1.4,Win32,144.1337561
,,,,,,p,0.8189,0,14,14,14,1,14,images/pixabay_dog_003238.jpg,images/flickr_dog_000194.jpg,Eddy,001,2021-08-04_10h46.39.465,Dog face experiment_fully sample_601-900,2021.1.4,Win32,144.1337561
,,,,,,p,0.5777,0,15,15,15,1,15,images/pixabay_dog_003829.jpg,images/flickr_dog_000194.jpg,Eddy,001,2021-08-04_10h46.39.465,Dog face experiment_fully sample_601-900,2021.1.4,Win32,144.1337561
,,,,,,p,0.8063,0,16,16,16,1,16,images/flickr_dog_000566.jpg,images/pixabay_dog_003604.jpg,Eddy,001,2021-08-04_10h46.39.465,Dog face experiment_fully sample_601-900,2021.1.4,Win32,144.1337561
,,,,,,q,1.4858,0,17,17,17,1,17,images/pixabay_dog_003310.jpg,images/pixabay_dog_003859.jpg,Eddy,001,2021-08-04_10h46.39.465,Dog face experiment_fully sample_601-900,2021.1.4,Win32,144.1337561
,,,,,,p,0.5727,0,18,18,18,1,18,images/pixabay_dog_000805.jpg,images/pixabay_dog_003604.jpg,Eddy,001,2021-08-04_10h46.39.465,Dog face experiment_fully sample_601-900,2021.1.4,Win32,144.1337561
