key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trail_nums,img1,img2,participant,session,date,expName,psychopyVersion,OS,frameRate
space,4.259185,space,5.150075,space,10.66399,q,4.68195,0,0,0,0,1,0,images/flickr_cat_000581.jpg,images/pixabay_cat_002690.jpg,Whitney,001,2021-06-22_09h13.00.102,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.65163445
,,,,,,p,4.03515,0,1,1,1,1,1,images/pixabay_cat_003635.jpg,images/pixabay_cat_000286.jpg,Whitney,001,2021-06-22_09h13.00.102,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.65163445
,,,,,,q,3.017465,0,2,2,2,1,2,images/flickr_cat_000581.jpg,images/pixabay_cat_003312.jpg,Whitney,001,2021-06-22_09h13.00.102,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.65163445
,,,,,,q,4.420585,0,3,3,3,1,3,images/pixabay_cat_000043.jpg,images/pixabay_cat_000883.jpg,Whitney,001,2021-06-22_09h13.00.102,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.65163445
,,,,,,p,5.34232,0,4,4,4,1,4,images/pixabay_cat_001102.jpg,images/pixabay_cat_000883.jpg,Whitney,001,2021-06-22_09h13.00.102,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.65163445
,,,,,,q,3.41035,0,5,5,5,1,5,images/pixabay_cat_001284.jpg,images/pixabay_cat_004182.jpg,Whitney,001,2021-06-22_09h13.00.102,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.65163445
,,,,,,q,6.511575,0,6,6,6,1,6,images/pixabay_cat_002045.jpg,images/pixabay_cat_003121.jpg,Whitney,001,2021-06-22_09h13.00.102,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.65163445
,,,,,,p,5.20899,0,7,7,7,1,7,images/flickr_cat_000285.jpg,images/flickr_cat_000271.jpg,Whitney,001,2021-06-22_09h13.00.102,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.65163445
,,,,,,q,4.35664,0,8,8,8,1,8,images/pixabay_cat_001502.jpg,images/pixabay_cat_002300.jpg,Whitney,001,2021-06-22_09h13.00.102,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.65163445
,,,,,,q,3.52806,0,9,9,9,1,9,images/pixabay_cat_001502.jpg,images/flickr_cat_000083.jpg,Whitney,001,2021-06-22_09h13.00.102,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.65163445
,,,,,,q,3.398595,0,10,10,10,1,10,images/pixabay_cat_002690.jpg,images/pixabay_cat_001160.jpg,Whitney,001,2021-06-22_09h13.00.102,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.65163445
,,,,,,q,2.03313,0,11,11,11,1,11,images/flickr_cat_000022.jpg,images/pixabay_cat_002614.jpg,Whitney,001,2021-06-22_09h13.00.102,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.65163445
,,,,,,p,4.77121,0,12,12,12,1,12,images/pixabay_cat_003566.jpg,images/pixabay_cat_004148.jpg,Whitney,001,2021-06-22_09h13.00.102,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.65163445
,,,,,,p,1.38989,0,13,13,13,1,13,images/pixabay_cat_002690.jpg,images/flickr_cat_000285.jpg,Whitney,001,2021-06-22_09h13.00.102,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.65163445
,,,,,,p,8.79319,0,14,14,14,1,14,images/pixabay_cat_004489.jpg,images/pixabay_cat_002614.jpg,Whitney,001,2021-06-22_09h13.00.102,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.65163445
,,,,,,q,1.23112,0,15,15,15,1,15,images/pixabay_cat_002045.jpg,images/pixabay_cat_002930.jpg,Whitney,001,2021-06-22_09h13.00.102,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.65163445
,,,,,,p,1.785065,0,16,16,16,1,16,images/pixabay_cat_001265.jpg,images/flickr_cat_000285.jpg,Whitney,001,2021-06-22_09h13.00.102,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.65163445
,,,,,,p,2.158945,0,17,17,17,1,17,images/pixabay_cat_003077.jpg,images/pixabay_cat_001284.jpg,Whitney,001,2021-06-22_09h13.00.102,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.65163445
,,,,,,p,3.49406,0,18,18,18,1,18,images/pixabay_cat_001265.jpg,images/pixabay_cat_000883.jpg,Whitney,001,2021-06-22_09h13.00.102,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.65163445
,,,,,,q,2.28314,0,19,19,19,1,19,images/pixabay_cat_001284.jpg,images/pixabay_cat_000100.jpg,Whitney,001,2021-06-22_09h13.00.102,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.65163445
,,,,,,q,2.36537,0,20,20,20,1,20,images/pixabay_cat_000411.jpg,images/pixabay_cat_003425.jpg,Whitney,001,2021-06-22_09h13.00.102,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.65163445
,,,,,,q,3.537155,0,21,21,21,1,21,images/pixabay_cat_003566.jpg,images/pixabay_cat_001160.jpg,Whitney,001,2021-06-22_09h13.00.102,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.65163445
