key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trail_nums,img1,img2,participant,session,date,expName,psychopyVersion,OS,frameRate
space,0.6722,space,0.1996,space,0.3025,p,1.5132,0,0,0,0,1,0,images/pixabay_cat_002300.jpg,images/pixabay_cat_002930.jpg,Eddy,001,2021-06-13_11h20.55.928,Cat face experiment_fully sample_901-1225,2021.1.4,Win32,144.092219
,,,,,,q,0.8322,0,1,1,1,1,1,images/pixabay_cat_000043.jpg,images/pixabay_cat_003927.jpg,Eddy,001,2021-06-13_11h20.55.928,Cat face experiment_fully sample_901-1225,2021.1.4,Win32,144.092219
,,,,,,p,0.9529,0,2,2,2,1,2,images/pixabay_cat_003077.jpg,images/pixabay_cat_003638.jpg,Eddy,001,2021-06-13_11h20.55.928,Cat face experiment_fully sample_901-1225,2021.1.4,Win32,144.092219
,,,,,,p,2.4241,0,3,3,3,1,3,images/pixabay_cat_003927.jpg,images/pixabay_cat_003121.jpg,Eddy,001,2021-06-13_11h20.55.928,Cat face experiment_fully sample_901-1225,2021.1.4,Win32,144.092219
,,,,,,q,2.1361,0,4,4,4,1,4,images/pixabay_cat_004292.jpg,images/pixabay_cat_001597.jpg,Eddy,001,2021-06-13_11h20.55.928,Cat face experiment_fully sample_901-1225,2021.1.4,Win32,144.092219
,,,,,,q,3.4591,0,5,5,5,1,5,images/pixabay_cat_004292.jpg,images/pixabay_cat_003186.jpg,Eddy,001,2021-06-13_11h20.55.928,Cat face experiment_fully sample_901-1225,2021.1.4,Win32,144.092219
,,,,,,p,7.5129,0,6,6,6,1,6,images/pixabay_cat_001178.jpg,images/pixabay_cat_002930.jpg,Eddy,001,2021-06-13_11h20.55.928,Cat face experiment_fully sample_901-1225,2021.1.4,Win32,144.092219
,,,,,,p,1.4361,0,7,7,7,1,7,images/pixabay_cat_003228.jpg,images/pixabay_cat_001862.jpg,Eddy,001,2021-06-13_11h20.55.928,Cat face experiment_fully sample_901-1225,2021.1.4,Win32,144.092219
,,,,,,q,0.9378,0,8,8,8,1,8,images/pixabay_cat_002601.jpg,images/pixabay_cat_004182.jpg,Eddy,001,2021-06-13_11h20.55.928,Cat face experiment_fully sample_901-1225,2021.1.4,Win32,144.092219
,,,,,,q,0.7767,0,9,9,9,1,9,images/pixabay_cat_000043.jpg,images/pixabay_cat_004049.jpg,Eddy,001,2021-06-13_11h20.55.928,Cat face experiment_fully sample_901-1225,2021.1.4,Win32,144.092219
,,,,,,p,1.6963,0,10,10,10,1,10,images/pixabay_cat_003425.jpg,images/pixabay_cat_002690.jpg,Eddy,001,2021-06-13_11h20.55.928,Cat face experiment_fully sample_901-1225,2021.1.4,Win32,144.092219
