key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trail_nums,img1,img2,participant,session,date,expName,psychopyVersion,OS,frameRate
space,1.3416,space,3.1206,space,1.3521,q,3.7307,0,0,0,0,1,0,images/flickr_cat_000581.jpg,images/pixabay_cat_002690.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,p,0.9549,0,1,1,1,1,1,images/pixabay_cat_003635.jpg,images/pixabay_cat_000286.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,q,1.3018,0,2,2,2,1,2,images/flickr_cat_000581.jpg,images/pixabay_cat_003312.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,p,0.8203,0,3,3,3,1,3,images/pixabay_cat_000043.jpg,images/pixabay_cat_000883.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,p,1.0204,0,4,4,4,1,4,images/pixabay_cat_001102.jpg,images/pixabay_cat_000883.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,p,1.621,0,5,5,5,1,5,images/pixabay_cat_001284.jpg,images/pixabay_cat_004182.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,q,0.8058,0,6,6,6,1,6,images/pixabay_cat_002045.jpg,images/pixabay_cat_003121.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,q,1.1509,0,7,7,7,1,7,images/flickr_cat_000285.jpg,images/flickr_cat_000271.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,q,0.9168,0,8,8,8,1,8,images/pixabay_cat_001502.jpg,images/pixabay_cat_002300.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,q,1.1019,0,9,9,9,1,9,images/pixabay_cat_001502.jpg,images/flickr_cat_000083.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,p,0.8327,0,10,10,10,1,10,images/pixabay_cat_002690.jpg,images/pixabay_cat_001160.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,q,0.8015,0,11,11,11,1,11,images/flickr_cat_000022.jpg,images/pixabay_cat_002614.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,q,1.1963,0,12,12,12,1,12,images/pixabay_cat_003566.jpg,images/pixabay_cat_004148.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,p,0.8479,0,13,13,13,1,13,images/pixabay_cat_002690.jpg,images/flickr_cat_000285.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,q,0.8811,0,14,14,14,1,14,images/pixabay_cat_004489.jpg,images/pixabay_cat_002614.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,q,0.8818,0,15,15,15,1,15,images/pixabay_cat_002045.jpg,images/pixabay_cat_002930.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,p,0.7851,0,16,16,16,1,16,images/pixabay_cat_001265.jpg,images/flickr_cat_000285.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,p,0.9969,0,17,17,17,1,17,images/pixabay_cat_003077.jpg,images/pixabay_cat_001284.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,p,0.7358,0,18,18,18,1,18,images/pixabay_cat_001265.jpg,images/pixabay_cat_000883.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,q,0.9185,0,19,19,19,1,19,images/pixabay_cat_001284.jpg,images/pixabay_cat_000100.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,p,0.9007,0,20,20,20,1,20,images/pixabay_cat_000411.jpg,images/pixabay_cat_003425.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,q,1.227,0,21,21,21,1,21,images/pixabay_cat_003566.jpg,images/pixabay_cat_001160.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,q,1.3344,0,22,22,22,1,22,images/pixabay_cat_004641.jpg,images/pixabay_cat_002979.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,p,1.081,0,23,23,23,1,23,images/flickr_cat_000266.jpg,images/flickr_cat_000285.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,q,1.1761,0,24,24,24,1,24,images/flickr_cat_000022.jpg,images/pixabay_cat_003927.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,q,1.1582,0,25,25,25,1,25,images/flickr_cat_000022.jpg,images/pixabay_cat_003638.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,p,2.1498,0,26,26,26,1,26,images/pixabay_cat_003077.jpg,images/pixabay_cat_003927.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,p,0.721,0,27,27,27,1,27,images/pixabay_cat_003186.jpg,images/pixabay_cat_002614.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,q,1.3778,0,28,28,28,1,28,images/pixabay_cat_000120.jpg,images/flickr_cat_000240.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,q,0.9772,0,29,29,29,1,29,images/flickr_cat_000266.jpg,images/pixabay_cat_004641.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,q,1.0907,0,30,30,30,1,30,images/pixabay_cat_000411.jpg,images/pixabay_cat_003121.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,q,1.6944,0,31,31,31,1,31,images/pixabay_cat_003566.jpg,images/pixabay_cat_002300.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,q,1.4839,0,32,32,32,1,32,images/pixabay_cat_004148.jpg,images/pixabay_cat_003312.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,q,1.2111,0,33,33,33,1,33,images/pixabay_cat_000411.jpg,images/pixabay_cat_001102.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,q,1.1883,0,34,34,34,1,34,images/pixabay_cat_001265.jpg,images/pixabay_cat_004049.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,p,0.9208,0,35,35,35,1,35,images/pixabay_cat_001178.jpg,images/flickr_cat_000200.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,q,0.9198,0,36,36,36,1,36,images/flickr_cat_000206.jpg,images/pixabay_cat_004049.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,q,1.0196,0,37,37,37,1,37,images/pixabay_cat_001597.jpg,images/pixabay_cat_002300.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,p,0.9879,0,38,38,38,1,38,images/flickr_cat_000271.jpg,images/pixabay_cat_002300.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,q,1.0148,0,39,39,39,1,39,images/pixabay_cat_000411.jpg,images/flickr_cat_000083.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,q,0.9172,0,40,40,40,1,40,images/pixabay_cat_004049.jpg,images/flickr_cat_000271.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,q,1.7826,0,41,41,41,1,41,images/pixabay_cat_004489.jpg,images/pixabay_cat_000100.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,q,1.1467,0,42,42,42,1,42,images/flickr_cat_000581.jpg,images/flickr_cat_000083.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,p,0.7478,0,43,43,43,1,43,images/pixabay_cat_003425.jpg,images/pixabay_cat_002045.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,p,0.6829,0,44,44,44,1,44,images/pixabay_cat_001805.jpg,images/pixabay_cat_001862.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,q,1.5228,0,45,45,45,1,45,images/pixabay_cat_000043.jpg,images/pixabay_cat_001160.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,p,1.006,0,46,46,46,1,46,images/pixabay_cat_003425.jpg,images/pixabay_cat_004148.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,p,0.8399,0,47,47,47,1,47,images/pixabay_cat_003312.jpg,images/pixabay_cat_000286.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,q,0.8234,0,48,48,48,1,48,images/flickr_cat_000206.jpg,images/flickr_cat_000240.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,q,0.9066,0,49,49,49,1,49,images/pixabay_cat_001597.jpg,images/pixabay_cat_000100.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,p,0.7927,0,50,50,50,1,50,images/flickr_cat_000022.jpg,images/pixabay_cat_001805.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,q,1.072,0,51,51,51,1,51,images/pixabay_cat_000043.jpg,images/pixabay_cat_003638.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,p,0.7919,0,52,52,52,1,52,images/pixabay_cat_003228.jpg,images/pixabay_cat_002045.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,p,0.825,0,53,53,53,1,53,images/pixabay_cat_002300.jpg,images/pixabay_cat_001284.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,p,0.8278,0,54,54,54,1,54,images/pixabay_cat_001102.jpg,images/pixabay_cat_001597.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,p,1.1867,0,55,55,55,1,55,images/pixabay_cat_000043.jpg,images/pixabay_cat_001862.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,q,1.4145,0,56,56,56,1,56,images/pixabay_cat_000043.jpg,images/pixabay_cat_001805.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,q,1.0398,0,57,57,57,1,57,images/pixabay_cat_003425.jpg,images/pixabay_cat_004182.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,p,0.923,0,58,58,58,1,58,images/pixabay_cat_000043.jpg,images/pixabay_cat_000286.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,q,1.0359,0,59,59,59,1,59,images/pixabay_cat_004292.jpg,images/pixabay_cat_003077.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,q,0.9849,0,60,60,60,1,60,images/pixabay_cat_001597.jpg,images/pixabay_cat_002930.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,q,1.0639,0,61,61,61,1,61,images/pixabay_cat_001502.jpg,images/pixabay_cat_001102.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,p,1.0621,0,62,62,62,1,62,images/pixabay_cat_004292.jpg,images/pixabay_cat_003927.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,q,0.8942,0,63,63,63,1,63,images/pixabay_cat_004489.jpg,images/pixabay_cat_004049.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,q,0.761,0,64,64,64,1,64,images/pixabay_cat_002045.jpg,images/flickr_cat_000200.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,p,2.4019,0,65,65,65,1,65,images/pixabay_cat_003228.jpg,images/flickr_cat_000200.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,q,1.2882,0,66,66,66,1,66,images/pixabay_cat_003635.jpg,images/pixabay_cat_003121.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,p,0.8098,0,67,67,67,1,67,images/pixabay_cat_004489.jpg,images/pixabay_cat_000120.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,q,0.9898,0,68,68,68,1,68,images/pixabay_cat_004641.jpg,images/pixabay_cat_003121.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,p,0.6955,0,69,69,69,1,69,images/pixabay_cat_003077.jpg,images/flickr_cat_000240.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,q,0.9762,0,70,70,70,1,70,images/pixabay_cat_004641.jpg,images/flickr_cat_000271.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,p,1.0536,0,71,71,71,1,71,images/pixabay_cat_001265.jpg,images/pixabay_cat_001206.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,p,0.838,0,72,72,72,1,72,images/pixabay_cat_001304.jpg,images/pixabay_cat_000286.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,q,1.2475,0,73,73,73,1,73,images/pixabay_cat_002979.jpg,images/pixabay_cat_001206.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,p,0.8968,0,74,74,74,1,74,images/pixabay_cat_003927.jpg,images/pixabay_cat_004148.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,p,1.1768,0,75,75,75,1,75,images/flickr_cat_000266.jpg,images/flickr_cat_000022.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,q,1.105,0,76,76,76,1,76,images/pixabay_cat_000260.jpg,images/pixabay_cat_002300.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,q,1.2161,0,77,77,77,1,77,images/pixabay_cat_003228.jpg,images/pixabay_cat_002690.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,p,1.2582,0,78,78,78,1,78,images/pixabay_cat_004292.jpg,images/pixabay_cat_000286.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,p,0.9231,0,79,79,79,1,79,images/pixabay_cat_001304.jpg,images/pixabay_cat_001284.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,q,0.9387,0,80,80,80,1,80,images/pixabay_cat_000411.jpg,images/pixabay_cat_001178.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,q,1.248,0,81,81,81,1,81,images/flickr_cat_000266.jpg,images/pixabay_cat_000883.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,q,1.1107,0,82,82,82,1,82,images/pixabay_cat_002690.jpg,images/pixabay_cat_004182.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,p,0.8455,0,83,83,83,1,83,images/pixabay_cat_003077.jpg,images/flickr_cat_000200.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,q,0.7948,0,84,84,84,1,84,images/pixabay_cat_003312.jpg,images/pixabay_cat_000100.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,q,1.2721,0,85,85,85,1,85,images/pixabay_cat_001502.jpg,images/flickr_cat_000266.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,p,0.7571,0,86,86,86,1,86,images/pixabay_cat_002690.jpg,images/pixabay_cat_002930.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,q,1.3988,0,87,87,87,1,87,images/pixabay_cat_003635.jpg,images/flickr_cat_000271.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,p,1.9289,0,88,88,88,1,88,images/pixabay_cat_004292.jpg,images/pixabay_cat_004489.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,p,1.3539,0,89,89,89,1,89,images/pixabay_cat_001206.jpg,images/pixabay_cat_004182.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,p,0.9689,0,90,90,90,1,90,images/flickr_cat_000271.jpg,images/pixabay_cat_001805.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
,,,,,,p,0.9011,0,91,91,91,1,91,images/pixabay_cat_003186.jpg,images/pixabay_cat_001178.jpg,Jesse,001,2021-07-19_15h44.01.836,Cat face experiment_fully sample_0-300,2021.1.4,Win32,59.95203837
