key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trail_nums,img1,img2,participant,session,date,expName,psychopyVersion,OS,frameRate
space,1.4855,space,0.6371,space,0.5796,q,5.8651,0,0,0,0,1,0,images/flickr_cat_000206.jpg,images/pixabay_cat_003312.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.821,0,1,1,1,1,1,images/pixabay_cat_000120.jpg,images/pixabay_cat_003312.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.7889,0,2,2,2,1,2,images/pixabay_cat_000120.jpg,images/flickr_cat_000083.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.9715,0,3,3,3,1,3,images/flickr_cat_000581.jpg,images/pixabay_cat_000043.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,0.7668,0,4,4,4,1,4,images/pixabay_cat_003425.jpg,images/pixabay_cat_001597.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,0.841,0,5,5,5,1,5,images/pixabay_cat_001265.jpg,images/pixabay_cat_003638.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,0.7835,0,6,6,6,1,6,images/pixabay_cat_003186.jpg,images/pixabay_cat_003312.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.7295,0,7,7,7,1,7,images/pixabay_cat_004292.jpg,images/flickr_cat_000200.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.8311,0,8,8,8,1,8,images/pixabay_cat_001597.jpg,images/pixabay_cat_000883.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,1.1756,0,9,9,9,1,9,images/pixabay_cat_002690.jpg,images/pixabay_cat_001206.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.7834,0,10,10,10,1,10,images/flickr_cat_000581.jpg,images/pixabay_cat_001805.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.7314,0,11,11,11,1,11,images/pixabay_cat_001284.jpg,images/pixabay_cat_001178.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,1.0628,0,12,12,12,1,12,images/pixabay_cat_003186.jpg,images/pixabay_cat_002300.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.7981,0,13,13,13,1,13,images/pixabay_cat_001102.jpg,images/pixabay_cat_003186.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.7679,0,14,14,14,1,14,images/flickr_cat_000206.jpg,images/pixabay_cat_000100.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.7211,0,15,15,15,1,15,images/pixabay_cat_001597.jpg,images/pixabay_cat_001805.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,0.7333,0,16,16,16,1,16,images/pixabay_cat_002300.jpg,images/flickr_cat_000200.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,0.8753,0,17,17,17,1,17,images/flickr_cat_000271.jpg,images/pixabay_cat_003121.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.7113,0,18,18,18,1,18,images/flickr_cat_000240.jpg,images/pixabay_cat_001178.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,0.7166,0,19,19,19,1,19,images/pixabay_cat_003425.jpg,images/pixabay_cat_001284.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,0.7027,0,20,20,20,1,20,images/flickr_cat_000271.jpg,images/pixabay_cat_001862.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.7059,0,21,21,21,1,21,images/pixabay_cat_003228.jpg,images/pixabay_cat_003077.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.7261,0,22,22,22,1,22,images/pixabay_cat_003228.jpg,images/pixabay_cat_001304.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.7461,0,23,23,23,1,23,images/pixabay_cat_000260.jpg,images/pixabay_cat_003121.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,0.7477,0,24,24,24,1,24,images/pixabay_cat_001502.jpg,images/pixabay_cat_001284.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,0.8333,0,25,25,25,1,25,images/pixabay_cat_003312.jpg,images/pixabay_cat_004182.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,0.7347,0,26,26,26,1,26,images/pixabay_cat_004641.jpg,images/pixabay_cat_001284.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,1.0672,0,27,27,27,1,27,images/pixabay_cat_004148.jpg,images/pixabay_cat_001284.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.685,0,28,28,28,1,28,images/pixabay_cat_000411.jpg,images/flickr_cat_000271.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,0.8836,0,29,29,29,1,29,images/pixabay_cat_002614.jpg,images/pixabay_cat_004148.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,0.7374,0,30,30,30,1,30,images/pixabay_cat_003077.jpg,images/pixabay_cat_001805.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.6754,0,31,31,31,1,31,images/pixabay_cat_002614.jpg,images/pixabay_cat_000100.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,0.8252,0,32,32,32,1,32,images/pixabay_cat_002614.jpg,images/pixabay_cat_003121.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.7116,0,33,33,33,1,33,images/pixabay_cat_001160.jpg,images/pixabay_cat_000100.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.7301,0,34,34,34,1,34,images/pixabay_cat_000043.jpg,images/pixabay_cat_001178.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,0.85,0,35,35,35,1,35,images/pixabay_cat_004489.jpg,images/pixabay_cat_003927.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.8804,0,36,36,36,1,36,images/pixabay_cat_000120.jpg,images/flickr_cat_000200.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,0.7166,0,37,37,37,1,37,images/pixabay_cat_002601.jpg,images/pixabay_cat_001178.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.7355,0,38,38,38,1,38,images/flickr_cat_000083.jpg,images/pixabay_cat_003638.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.6721,0,39,39,39,1,39,images/flickr_cat_000581.jpg,images/pixabay_cat_000260.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,0.6586,0,40,40,40,1,40,images/flickr_cat_000022.jpg,images/flickr_cat_000083.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,0.9414,0,41,41,41,1,41,images/flickr_cat_000271.jpg,images/flickr_cat_000200.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,0.7758,0,42,42,42,1,42,images/pixabay_cat_003638.jpg,images/pixabay_cat_003312.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,0.6834,0,43,43,43,1,43,images/pixabay_cat_003635.jpg,images/pixabay_cat_004049.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.7647,0,44,44,44,1,44,images/pixabay_cat_004049.jpg,images/pixabay_cat_003121.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.8001,0,45,45,45,1,45,images/pixabay_cat_004641.jpg,images/pixabay_cat_001805.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,0.7195,0,46,46,46,1,46,images/flickr_cat_000266.jpg,images/flickr_cat_000271.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,0.6406,0,47,47,47,1,47,images/pixabay_cat_003077.jpg,images/pixabay_cat_002045.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,0.6924,0,48,48,48,1,48,images/flickr_cat_000240.jpg,images/pixabay_cat_004182.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.7287,0,49,49,49,1,49,images/pixabay_cat_001102.jpg,images/pixabay_cat_004489.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.6831,0,50,50,50,1,50,images/pixabay_cat_002690.jpg,images/pixabay_cat_003077.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.7665,0,51,51,51,1,51,images/pixabay_cat_003566.jpg,images/pixabay_cat_001265.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,0.7515,0,52,52,52,1,52,images/pixabay_cat_003635.jpg,images/pixabay_cat_001284.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.7698,0,53,53,53,1,53,images/pixabay_cat_004641.jpg,images/pixabay_cat_002614.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.6726,0,54,54,54,1,54,images/pixabay_cat_000120.jpg,images/pixabay_cat_000100.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.8237,0,55,55,55,1,55,images/pixabay_cat_000411.jpg,images/pixabay_cat_001265.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,0.6606,0,56,56,56,1,56,images/pixabay_cat_002300.jpg,images/pixabay_cat_000100.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.6812,0,57,57,57,1,57,images/pixabay_cat_003121.jpg,images/pixabay_cat_000100.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,0.7164,0,58,58,58,1,58,images/flickr_cat_000022.jpg,images/pixabay_cat_001597.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,0.7182,0,59,59,59,1,59,images/pixabay_cat_000043.jpg,images/pixabay_cat_002045.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.6558,0,60,60,60,1,60,images/pixabay_cat_001206.jpg,images/pixabay_cat_000286.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.7248,0,61,61,61,1,61,images/pixabay_cat_004148.jpg,images/flickr_cat_000200.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.6607,0,62,62,62,1,62,images/flickr_cat_000581.jpg,images/pixabay_cat_004148.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,0.697,0,63,63,63,1,63,images/pixabay_cat_004641.jpg,images/pixabay_cat_001206.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.6518,0,64,64,64,1,64,images/pixabay_cat_003228.jpg,images/pixabay_cat_003186.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,0.7038,0,65,65,65,1,65,images/pixabay_cat_002300.jpg,images/pixabay_cat_003312.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.7562,0,66,66,66,1,66,images/flickr_cat_000266.jpg,images/pixabay_cat_002979.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.7249,0,67,67,67,1,67,images/pixabay_cat_003425.jpg,images/pixabay_cat_004049.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.7601,0,68,68,68,1,68,images/pixabay_cat_000120.jpg,images/pixabay_cat_000883.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,0.664,0,69,69,69,1,69,images/pixabay_cat_000260.jpg,images/pixabay_cat_002690.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,0.7168,0,70,70,70,1,70,images/pixabay_cat_002601.jpg,images/pixabay_cat_002614.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,0.7027,0,71,71,71,1,71,images/pixabay_cat_003566.jpg,images/pixabay_cat_004641.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.9352,0,72,72,72,1,72,images/flickr_cat_000271.jpg,images/pixabay_cat_000100.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.7045,0,73,73,73,1,73,images/pixabay_cat_003425.jpg,images/flickr_cat_000022.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.7233,0,74,74,74,1,74,images/pixabay_cat_004292.jpg,images/pixabay_cat_003121.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.7085,0,75,75,75,1,75,images/pixabay_cat_002690.jpg,images/pixabay_cat_000100.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.8108,0,76,76,76,1,76,images/flickr_cat_000266.jpg,images/pixabay_cat_002614.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.7457,0,77,77,77,1,77,images/pixabay_cat_001502.jpg,images/pixabay_cat_003425.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.7499,0,78,78,78,1,78,images/pixabay_cat_000043.jpg,images/flickr_cat_000271.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,0.8332,0,79,79,79,1,79,images/pixabay_cat_000260.jpg,images/pixabay_cat_003566.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,0.7501,0,80,80,80,1,80,images/pixabay_cat_003186.jpg,images/pixabay_cat_004148.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,0.7186,0,81,81,81,1,81,images/pixabay_cat_004049.jpg,images/pixabay_cat_000883.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,0.8203,0,82,82,82,1,82,images/pixabay_cat_000411.jpg,images/pixabay_cat_001502.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.7053,0,83,83,83,1,83,images/pixabay_cat_001597.jpg,images/pixabay_cat_003638.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.7084,0,84,84,84,1,84,images/pixabay_cat_001102.jpg,images/pixabay_cat_002300.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.6945,0,85,85,85,1,85,images/flickr_cat_000206.jpg,images/pixabay_cat_001805.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,0.8128,0,86,86,86,1,86,images/pixabay_cat_001206.jpg,images/pixabay_cat_002930.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,0.7665,0,87,87,87,1,87,images/pixabay_cat_004292.jpg,images/pixabay_cat_001102.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,0.7669,0,88,88,88,1,88,images/pixabay_cat_003927.jpg,images/pixabay_cat_000286.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.6857,0,89,89,89,1,89,images/pixabay_cat_004641.jpg,images/pixabay_cat_001304.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.737,0,90,90,90,1,90,images/pixabay_cat_002045.jpg,images/pixabay_cat_001160.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,0.7731,0,91,91,91,1,91,images/pixabay_cat_003566.jpg,images/pixabay_cat_002045.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.7085,0,92,92,92,1,92,images/pixabay_cat_000043.jpg,images/pixabay_cat_004489.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.7936,0,93,93,93,1,93,images/pixabay_cat_001597.jpg,images/pixabay_cat_004049.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.6789,0,94,94,94,1,94,images/flickr_cat_000581.jpg,images/pixabay_cat_003077.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.7168,0,95,95,95,1,95,images/pixabay_cat_000260.jpg,images/pixabay_cat_003077.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,0.7998,0,96,96,96,1,96,images/pixabay_cat_000043.jpg,images/pixabay_cat_001206.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.7168,0,97,97,97,1,97,images/pixabay_cat_003228.jpg,images/pixabay_cat_002601.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.7891,0,98,98,98,1,98,images/pixabay_cat_003635.jpg,images/pixabay_cat_003425.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.7911,0,99,99,99,1,99,images/pixabay_cat_003312.jpg,images/pixabay_cat_001805.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,0.7278,0,100,100,100,1,100,images/pixabay_cat_004182.jpg,images/pixabay_cat_000883.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.6163,0,101,101,101,1,101,images/pixabay_cat_003566.jpg,images/pixabay_cat_003638.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,0.7186,0,102,102,102,1,102,images/pixabay_cat_004292.jpg,images/pixabay_cat_001284.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.6569,0,103,103,103,1,103,images/pixabay_cat_000043.jpg,images/flickr_cat_000022.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.693,0,104,104,104,1,104,images/pixabay_cat_000260.jpg,images/pixabay_cat_002601.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,0.8122,0,105,105,105,1,105,images/pixabay_cat_001304.jpg,images/pixabay_cat_000883.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,0.8457,0,106,106,106,1,106,images/pixabay_cat_001102.jpg,images/pixabay_cat_001160.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.7499,0,107,107,107,1,107,images/flickr_cat_000581.jpg,images/flickr_cat_000240.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.6694,0,108,108,108,1,108,images/pixabay_cat_001265.jpg,images/pixabay_cat_001178.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,0.7384,0,109,109,109,1,109,images/pixabay_cat_003566.jpg,images/flickr_cat_000285.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.7743,0,110,110,110,1,110,images/pixabay_cat_003121.jpg,images/pixabay_cat_002930.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,0.8168,0,111,111,111,1,111,images/pixabay_cat_003566.jpg,images/flickr_cat_000271.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,0.7616,0,112,112,112,1,112,images/flickr_cat_000200.jpg,images/pixabay_cat_000883.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,0.7805,0,113,113,113,1,113,images/pixabay_cat_001102.jpg,images/flickr_cat_000206.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,0.7838,0,114,114,114,1,114,images/pixabay_cat_003312.jpg,images/pixabay_cat_000883.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.7033,0,115,115,115,1,115,images/flickr_cat_000581.jpg,images/pixabay_cat_000100.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,p,0.7882,0,116,116,116,1,116,images/pixabay_cat_003425.jpg,images/flickr_cat_000240.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.7572,0,117,117,117,1,117,images/flickr_cat_000285.jpg,images/pixabay_cat_004049.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,0.8082,0,118,118,118,1,118,images/pixabay_cat_000260.jpg,images/pixabay_cat_003312.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
,,,,,,q,1.252,0,119,119,119,1,119,images/pixabay_cat_003228.jpg,images/pixabay_cat_003312.jpg,Jesse,001,2021-07-19_15h51.51.323,Cat face experiment_fully sample_301-600,2021.1.4,Win32,60.26637739
