key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trail_nums,img1,img2,participant,session,date,expName,psychopyVersion,OS,frameRate
space,1.8676,space,1.2387,space,8.0605,q,7.6064,0,0,0,0,1,0,images/flickr_cat_000581.jpg,images/pixabay_cat_002690.jpg,Chenxi Liao,001,2021-06-21_15h17.23.994,Cat face experiment_fully sample_0-300,2021.1.4,MacIntel,59.99520038
,,,,,,p,2.5354,0,1,1,1,1,1,images/pixabay_cat_003635.jpg,images/pixabay_cat_000286.jpg,Chenxi Liao,001,2021-06-21_15h17.23.994,Cat face experiment_fully sample_0-300,2021.1.4,MacIntel,59.99520038
,,,,,,q,1.9086,0,2,2,2,1,2,images/flickr_cat_000581.jpg,images/pixabay_cat_003312.jpg,Chenxi Liao,001,2021-06-21_15h17.23.994,Cat face experiment_fully sample_0-300,2021.1.4,MacIntel,59.99520038
,,,,,,q,2.2327,0,3,3,3,1,3,images/pixabay_cat_000043.jpg,images/pixabay_cat_000883.jpg,Chenxi Liao,001,2021-06-21_15h17.23.994,Cat face experiment_fully sample_0-300,2021.1.4,MacIntel,59.99520038
,,,,,,p,3.5856,0,4,4,4,1,4,images/pixabay_cat_001102.jpg,images/pixabay_cat_000883.jpg,Chenxi Liao,001,2021-06-21_15h17.23.994,Cat face experiment_fully sample_0-300,2021.1.4,MacIntel,59.99520038
,,,,,,p,3.7559,0,5,5,5,1,5,images/pixabay_cat_001284.jpg,images/pixabay_cat_004182.jpg,Chenxi Liao,001,2021-06-21_15h17.23.994,Cat face experiment_fully sample_0-300,2021.1.4,MacIntel,59.99520038
,,,,,,p,2.964,0,6,6,6,1,6,images/pixabay_cat_002045.jpg,images/pixabay_cat_003121.jpg,Chenxi Liao,001,2021-06-21_15h17.23.994,Cat face experiment_fully sample_0-300,2021.1.4,MacIntel,59.99520038
,,,,,,q,1.3453,0,7,7,7,1,7,images/flickr_cat_000285.jpg,images/flickr_cat_000271.jpg,Chenxi Liao,001,2021-06-21_15h17.23.994,Cat face experiment_fully sample_0-300,2021.1.4,MacIntel,59.99520038
,,,,,,q,1.9055,0,8,8,8,1,8,images/pixabay_cat_001502.jpg,images/pixabay_cat_002300.jpg,Chenxi Liao,001,2021-06-21_15h17.23.994,Cat face experiment_fully sample_0-300,2021.1.4,MacIntel,59.99520038
,,,,,,q,2.9618,0,9,9,9,1,9,images/pixabay_cat_001502.jpg,images/flickr_cat_000083.jpg,Chenxi Liao,001,2021-06-21_15h17.23.994,Cat face experiment_fully sample_0-300,2021.1.4,MacIntel,59.99520038
,,,,,,q,2.0309,0,10,10,10,1,10,images/pixabay_cat_002690.jpg,images/pixabay_cat_001160.jpg,Chenxi Liao,001,2021-06-21_15h17.23.994,Cat face experiment_fully sample_0-300,2021.1.4,MacIntel,59.99520038
,,,,,,q,4.394,0,11,11,11,1,11,images/flickr_cat_000022.jpg,images/pixabay_cat_002614.jpg,Chenxi Liao,001,2021-06-21_15h17.23.994,Cat face experiment_fully sample_0-300,2021.1.4,MacIntel,59.99520038
,,,,,,p,1.8256,0,12,12,12,1,12,images/pixabay_cat_003566.jpg,images/pixabay_cat_004148.jpg,Chenxi Liao,001,2021-06-21_15h17.23.994,Cat face experiment_fully sample_0-300,2021.1.4,MacIntel,59.99520038
,,,,,,q,5.0126,0,13,13,13,1,13,images/pixabay_cat_002690.jpg,images/flickr_cat_000285.jpg,Chenxi Liao,001,2021-06-21_15h17.23.994,Cat face experiment_fully sample_0-300,2021.1.4,MacIntel,59.99520038
,,,,,,q,2.4886,0,14,14,14,1,14,images/pixabay_cat_004489.jpg,images/pixabay_cat_002614.jpg,Chenxi Liao,001,2021-06-21_15h17.23.994,Cat face experiment_fully sample_0-300,2021.1.4,MacIntel,59.99520038
,,,,,,q,2.5593,0,15,15,15,1,15,images/pixabay_cat_002045.jpg,images/pixabay_cat_002930.jpg,Chenxi Liao,001,2021-06-21_15h17.23.994,Cat face experiment_fully sample_0-300,2021.1.4,MacIntel,59.99520038
,,,,,,p,1.7244,0,16,16,16,1,16,images/pixabay_cat_001265.jpg,images/flickr_cat_000285.jpg,Chenxi Liao,001,2021-06-21_15h17.23.994,Cat face experiment_fully sample_0-300,2021.1.4,MacIntel,59.99520038
,,,,,,p,3.1782,0,17,17,17,1,17,images/pixabay_cat_003077.jpg,images/pixabay_cat_001284.jpg,Chenxi Liao,001,2021-06-21_15h17.23.994,Cat face experiment_fully sample_0-300,2021.1.4,MacIntel,59.99520038
,,,,,,p,1.8775,0,18,18,18,1,18,images/pixabay_cat_001265.jpg,images/pixabay_cat_000883.jpg,Chenxi Liao,001,2021-06-21_15h17.23.994,Cat face experiment_fully sample_0-300,2021.1.4,MacIntel,59.99520038
