key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trail_nums,img1,img2,participant,session,date,expName,psychopyVersion,OS,frameRate
space,5.037,space,0.8819,space,0.6108,p,1.5702,0,0,0,0,1,0,images/pixabay_cat_000298.jpg,images/pixabay_cat_000576.jpg,Eddy2,001,2021-08-23_11h55.10.935,Cat face experiment_500-749,2021.1.4,Win32,146.6490688
,,,,,,q,0.7842,0,1,1,1,1,1,images/pixabay_cat_000300.jpg,images/pixabay_cat_000577.jpg,Eddy2,001,2021-08-23_11h55.10.935,Cat face experiment_500-749,2021.1.4,Win32,146.6490688
,,,,,,p,3.5042,0,2,2,2,1,2,images/pixabay_cat_000301.jpg,images/pixabay_cat_000578.jpg,Eddy2,001,2021-08-23_11h55.10.935,Cat face experiment_500-749,2021.1.4,Win32,146.6490688
,,,,,,p,0.8795,0,3,3,3,1,3,images/pixabay_cat_000303.jpg,images/pixabay_cat_000579.jpg,Eddy2,001,2021-08-23_11h55.10.935,Cat face experiment_500-749,2021.1.4,Win32,146.6490688
,,,,,,q,1.6088,0,4,4,4,1,4,images/pixabay_cat_000304.jpg,images/pixabay_cat_000580.jpg,Eddy2,001,2021-08-23_11h55.10.935,Cat face experiment_500-749,2021.1.4,Win32,146.6490688
,,,,,,q,0.7588,0,5,5,5,1,5,images/pixabay_cat_000305.jpg,images/pixabay_cat_000581.jpg,Eddy2,001,2021-08-23_11h55.10.935,Cat face experiment_500-749,2021.1.4,Win32,146.6490688
,,,,,,q,2.3477,0,6,6,6,1,6,images/pixabay_cat_000306.jpg,images/pixabay_cat_000583.jpg,Eddy2,001,2021-08-23_11h55.10.935,Cat face experiment_500-749,2021.1.4,Win32,146.6490688
,,,,,,q,4.629,0,7,7,7,1,7,images/pixabay_cat_000307.jpg,images/pixabay_cat_000584.jpg,Eddy2,001,2021-08-23_11h55.10.935,Cat face experiment_500-749,2021.1.4,Win32,146.6490688
,,,,,,q,1.2722,0,8,8,8,1,8,images/pixabay_cat_000308.jpg,images/pixabay_cat_000585.jpg,Eddy2,001,2021-08-23_11h55.10.935,Cat face experiment_500-749,2021.1.4,Win32,146.6490688
,,,,,,q,1.1194,0,9,9,9,1,9,images/pixabay_cat_000309.jpg,images/pixabay_cat_000586.jpg,Eddy2,001,2021-08-23_11h55.10.935,Cat face experiment_500-749,2021.1.4,Win32,146.6490688
,,,,,,p,0.876,0,10,10,10,1,10,images/pixabay_cat_000310.jpg,images/pixabay_cat_000587.jpg,Eddy2,001,2021-08-23_11h55.10.935,Cat face experiment_500-749,2021.1.4,Win32,146.6490688
,,,,,,q,1.2503,0,11,11,11,1,11,images/pixabay_cat_000311.jpg,images/pixabay_cat_000588.jpg,Eddy2,001,2021-08-23_11h55.10.935,Cat face experiment_500-749,2021.1.4,Win32,146.6490688
,,,,,,p,1.0126,0,12,12,12,1,12,images/pixabay_cat_000312.jpg,images/pixabay_cat_000589.jpg,Eddy2,001,2021-08-23_11h55.10.935,Cat face experiment_500-749,2021.1.4,Win32,146.6490688
