key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trail_nums,img1,img2,participant,session,date,expName,psychopyVersion,OS,frameRate
space,1.4398,space,0.8334,space,1.1386,p,3.3322,0,0,0,0,1,0,images/flickr_cat_000002.jpg,images/flickr_cat_000285.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,p,1.3692,0,1,1,1,1,1,images/flickr_cat_000003.jpg,images/flickr_cat_000286.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,q,4.6791,0,2,2,2,1,2,images/flickr_cat_000004.jpg,images/flickr_cat_000288.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,q,3.3586,0,3,3,3,1,3,images/flickr_cat_000005.jpg,images/flickr_cat_000289.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,q,2.8997,0,4,4,4,1,4,images/flickr_cat_000006.jpg,images/flickr_cat_000290.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,q,5.8203,0,5,5,5,1,5,images/flickr_cat_000007.jpg,images/flickr_cat_000291.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,p,2.4971,0,6,6,6,1,6,images/flickr_cat_000009.jpg,images/flickr_cat_000293.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,q,1.1856,0,7,7,7,1,7,images/flickr_cat_000010.jpg,images/flickr_cat_000294.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,p,1.6789,0,8,8,8,1,8,images/flickr_cat_000012.jpg,images/flickr_cat_000295.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,q,0.8877,0,9,9,9,1,9,images/flickr_cat_000013.jpg,images/flickr_cat_000296.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,q,1.5478,0,10,10,10,1,10,images/flickr_cat_000014.jpg,images/flickr_cat_000297.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,p,2.3326,0,11,11,11,1,11,images/flickr_cat_000015.jpg,images/flickr_cat_000298.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,p,0.9571,0,12,12,12,1,12,images/flickr_cat_000017.jpg,images/flickr_cat_000299.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,q,1.2149,0,13,13,13,1,13,images/flickr_cat_000018.jpg,images/flickr_cat_000300.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,p,0.9881,0,14,14,14,1,14,images/flickr_cat_000019.jpg,images/flickr_cat_000301.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,p,1.1785,0,15,15,15,1,15,images/flickr_cat_000020.jpg,images/flickr_cat_000302.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,q,1.002,0,16,16,16,1,16,images/flickr_cat_000021.jpg,images/flickr_cat_000303.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,q,0.9384,0,17,17,17,1,17,images/flickr_cat_000022.jpg,images/flickr_cat_000304.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,p,1.6264,0,18,18,18,1,18,images/flickr_cat_000023.jpg,images/flickr_cat_000305.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,p,1.3879,0,19,19,19,1,19,images/flickr_cat_000024.jpg,images/flickr_cat_000306.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,p,1.7001,0,20,20,20,1,20,images/flickr_cat_000025.jpg,images/flickr_cat_000307.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,p,1.2738,0,21,21,21,1,21,images/flickr_cat_000026.jpg,images/flickr_cat_000308.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,q,2.7286,0,22,22,22,1,22,images/flickr_cat_000027.jpg,images/flickr_cat_000309.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,p,0.8733,0,23,23,23,1,23,images/flickr_cat_000028.jpg,images/flickr_cat_000310.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,p,2.1697,0,24,24,24,1,24,images/flickr_cat_000029.jpg,images/flickr_cat_000312.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,p,0.8051,0,25,25,25,1,25,images/flickr_cat_000030.jpg,images/flickr_cat_000313.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,p,1.753,0,26,26,26,1,26,images/flickr_cat_000031.jpg,images/flickr_cat_000315.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,p,0.9674,0,27,27,27,1,27,images/flickr_cat_000032.jpg,images/flickr_cat_000316.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,p,2.3244,0,28,28,28,1,28,images/flickr_cat_000033.jpg,images/flickr_cat_000317.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,p,1.0205,0,29,29,29,1,29,images/flickr_cat_000034.jpg,images/flickr_cat_000318.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,q,2.9768,0,30,30,30,1,30,images/flickr_cat_000035.jpg,images/flickr_cat_000319.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,p,0.964,0,31,31,31,1,31,images/flickr_cat_000036.jpg,images/flickr_cat_000321.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,q,1.2553,0,32,32,32,1,32,images/flickr_cat_000037.jpg,images/flickr_cat_000322.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,p,1.4791,0,33,33,33,1,33,images/flickr_cat_000038.jpg,images/flickr_cat_000323.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,p,0.9075,0,34,34,34,1,34,images/flickr_cat_000039.jpg,images/flickr_cat_000324.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,p,1.5605,0,35,35,35,1,35,images/flickr_cat_000040.jpg,images/flickr_cat_000325.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,p,2.4085,0,36,36,36,1,36,images/flickr_cat_000041.jpg,images/flickr_cat_000326.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,p,2.1924,0,37,37,37,1,37,images/flickr_cat_000042.jpg,images/flickr_cat_000327.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,q,2.0545,0,38,38,38,1,38,images/flickr_cat_000043.jpg,images/flickr_cat_000328.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,p,2.641,0,39,39,39,1,39,images/flickr_cat_000044.jpg,images/flickr_cat_000329.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,p,1.1732,0,40,40,40,1,40,images/flickr_cat_000045.jpg,images/flickr_cat_000330.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,q,1.2561,0,41,41,41,1,41,images/flickr_cat_000046.jpg,images/flickr_cat_000331.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,q,1.3944,0,42,42,42,1,42,images/flickr_cat_000047.jpg,images/flickr_cat_000332.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,q,1.5753,0,43,43,43,1,43,images/flickr_cat_000048.jpg,images/flickr_cat_000333.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,q,1.7482,0,44,44,44,1,44,images/flickr_cat_000049.jpg,images/flickr_cat_000334.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,q,1.1994,0,45,45,45,1,45,images/flickr_cat_000050.jpg,images/flickr_cat_000335.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,q,0.9915,0,46,46,46,1,46,images/flickr_cat_000051.jpg,images/flickr_cat_000336.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,p,1.2794,0,47,47,47,1,47,images/flickr_cat_000052.jpg,images/flickr_cat_000337.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,q,1.0196,0,48,48,48,1,48,images/flickr_cat_000053.jpg,images/flickr_cat_000338.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,q,1.4078,0,49,49,49,1,49,images/flickr_cat_000054.jpg,images/flickr_cat_000339.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,p,1.3535,0,50,50,50,1,50,images/flickr_cat_000055.jpg,images/flickr_cat_000340.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,p,1.4248,0,51,51,51,1,51,images/flickr_cat_000057.jpg,images/flickr_cat_000342.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,p,1.6767,0,52,52,52,1,52,images/flickr_cat_000058.jpg,images/flickr_cat_000343.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,p,1.3885,0,53,53,53,1,53,images/flickr_cat_000059.jpg,images/flickr_cat_000344.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,p,1.644,0,54,54,54,1,54,images/flickr_cat_000060.jpg,images/flickr_cat_000345.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,p,1.661,0,55,55,55,1,55,images/flickr_cat_000061.jpg,images/flickr_cat_000346.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,p,2.6531,0,56,56,56,1,56,images/flickr_cat_000062.jpg,images/flickr_cat_000347.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,p,1.2472,0,57,57,57,1,57,images/flickr_cat_000063.jpg,images/flickr_cat_000348.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,p,1.2354,0,58,58,58,1,58,images/flickr_cat_000064.jpg,images/flickr_cat_000349.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,p,1.819,0,59,59,59,1,59,images/flickr_cat_000065.jpg,images/flickr_cat_000352.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,q,1.1268,0,60,60,60,1,60,images/flickr_cat_000066.jpg,images/flickr_cat_000353.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,p,1.3487,0,61,61,61,1,61,images/flickr_cat_000067.jpg,images/flickr_cat_000354.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,p,0.8905,0,62,62,62,1,62,images/flickr_cat_000068.jpg,images/flickr_cat_000355.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,p,1.5404,0,63,63,63,1,63,images/flickr_cat_000069.jpg,images/flickr_cat_000356.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
,,,,,,q,1.0714,0,64,64,64,1,64,images/flickr_cat_000070.jpg,images/flickr_cat_000357.jpg,Eddy2,001,2021-08-23_11h38.16.131,Cat face experiment_0-249,2021.1.4,Win32,144.0092166
