key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trail_nums,img1,img2,participant,session,date,expName,psychopyVersion,OS,frameRate
space,1.1093,space,0.8044,space,0.9399,p,2.1918,0,0,0,0,1,0,images/flickr_cat_000002.jpg,images/flickr_cat_000285.jpg,Eddy,001,2021-08-27_13h51.01.622,Cat face experiment_0-249,2021.1.4,Win32,143.9677512
,,,,,,p,1.4287,0,1,1,1,1,1,images/flickr_cat_000003.jpg,images/flickr_cat_000286.jpg,Eddy,001,2021-08-27_13h51.01.622,Cat face experiment_0-249,2021.1.4,Win32,143.9677512
,,,,,,q,1.0019,0,2,2,2,1,2,images/flickr_cat_000004.jpg,images/flickr_cat_000288.jpg,Eddy,001,2021-08-27_13h51.01.622,Cat face experiment_0-249,2021.1.4,Win32,143.9677512
,,,,,,q,2.7271,0,3,3,3,1,3,images/flickr_cat_000005.jpg,images/flickr_cat_000289.jpg,Eddy,001,2021-08-27_13h51.01.622,Cat face experiment_0-249,2021.1.4,Win32,143.9677512
,,,,,,p,0.8868,0,4,4,4,1,4,images/flickr_cat_000006.jpg,images/flickr_cat_000290.jpg,Eddy,001,2021-08-27_13h51.01.622,Cat face experiment_0-249,2021.1.4,Win32,143.9677512
,,,,,,p,1.5668,0,5,5,5,1,5,images/flickr_cat_000007.jpg,images/flickr_cat_000291.jpg,Eddy,001,2021-08-27_13h51.01.622,Cat face experiment_0-249,2021.1.4,Win32,143.9677512
,,,,,,p,1.098,0,6,6,6,1,6,images/flickr_cat_000009.jpg,images/flickr_cat_000293.jpg,Eddy,001,2021-08-27_13h51.01.622,Cat face experiment_0-249,2021.1.4,Win32,143.9677512
,,,,,,q,1.0341,0,7,7,7,1,7,images/flickr_cat_000010.jpg,images/flickr_cat_000294.jpg,Eddy,001,2021-08-27_13h51.01.622,Cat face experiment_0-249,2021.1.4,Win32,143.9677512
,,,,,,p,1.2898,0,8,8,8,1,8,images/flickr_cat_000012.jpg,images/flickr_cat_000295.jpg,Eddy,001,2021-08-27_13h51.01.622,Cat face experiment_0-249,2021.1.4,Win32,143.9677512
,,,,,,q,0.7889,0,9,9,9,1,9,images/flickr_cat_000013.jpg,images/flickr_cat_000296.jpg,Eddy,001,2021-08-27_13h51.01.622,Cat face experiment_0-249,2021.1.4,Win32,143.9677512
,,,,,,q,0.9547,0,10,10,10,1,10,images/flickr_cat_000014.jpg,images/flickr_cat_000297.jpg,Eddy,001,2021-08-27_13h51.01.622,Cat face experiment_0-249,2021.1.4,Win32,143.9677512
,,,,,,q,0.8601,0,11,11,11,1,11,images/flickr_cat_000015.jpg,images/flickr_cat_000298.jpg,Eddy,001,2021-08-27_13h51.01.622,Cat face experiment_0-249,2021.1.4,Win32,143.9677512
