key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trail_nums,img1,img2,participant,session,date,expName,psychopyVersion,OS,frameRate
space,1.367,space,2.72,space,2.711,p,2.603,0,0,0,0,1,0,images/pixabay_cat_000298.jpg,images/pixabay_cat_000576.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,q,1.141,0,1,1,1,1,1,images/pixabay_cat_000300.jpg,images/pixabay_cat_000577.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,q,1.586,0,2,2,2,1,2,images/pixabay_cat_000301.jpg,images/pixabay_cat_000578.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,p,1.265,0,3,3,3,1,3,images/pixabay_cat_000303.jpg,images/pixabay_cat_000579.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,q,2.447,0,4,4,4,1,4,images/pixabay_cat_000304.jpg,images/pixabay_cat_000580.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,q,1.406,0,5,5,5,1,5,images/pixabay_cat_000305.jpg,images/pixabay_cat_000581.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,p,1.2,0,6,6,6,1,6,images/pixabay_cat_000306.jpg,images/pixabay_cat_000583.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,p,1.287,0,7,7,7,1,7,images/pixabay_cat_000307.jpg,images/pixabay_cat_000584.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,p,1.013,0,8,8,8,1,8,images/pixabay_cat_000308.jpg,images/pixabay_cat_000585.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,q,0.899,0,9,9,9,1,9,images/pixabay_cat_000309.jpg,images/pixabay_cat_000586.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,p,1.196,0,10,10,10,1,10,images/pixabay_cat_000310.jpg,images/pixabay_cat_000587.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,q,1.956,0,11,11,11,1,11,images/pixabay_cat_000311.jpg,images/pixabay_cat_000588.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,p,1.475,0,12,12,12,1,12,images/pixabay_cat_000312.jpg,images/pixabay_cat_000589.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,p,1.214,0,13,13,13,1,13,images/pixabay_cat_000313.jpg,images/pixabay_cat_000590.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,q,0.821,0,14,14,14,1,14,images/pixabay_cat_000316.jpg,images/pixabay_cat_000591.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,p,1.538,0,15,15,15,1,15,images/pixabay_cat_000317.jpg,images/pixabay_cat_000593.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,q,0.96,0,16,16,16,1,16,images/pixabay_cat_000318.jpg,images/pixabay_cat_000594.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,q,1.376,0,17,17,17,1,17,images/pixabay_cat_000319.jpg,images/pixabay_cat_000595.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,q,1.226,0,18,18,18,1,18,images/pixabay_cat_000320.jpg,images/pixabay_cat_000596.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,p,1.14,0,19,19,19,1,19,images/pixabay_cat_000321.jpg,images/pixabay_cat_000597.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,q,1.07,0,20,20,20,1,20,images/pixabay_cat_000322.jpg,images/pixabay_cat_000598.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,q,1.021,0,21,21,21,1,21,images/pixabay_cat_000323.jpg,images/pixabay_cat_000599.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,p,0.987,0,22,22,22,1,22,images/pixabay_cat_000324.jpg,images/pixabay_cat_000600.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,p,1.563,0,23,23,23,1,23,images/pixabay_cat_000326.jpg,images/pixabay_cat_000601.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,p,1.449,0,24,24,24,1,24,images/pixabay_cat_000327.jpg,images/pixabay_cat_000602.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,p,91.887,0,25,25,25,1,25,images/pixabay_cat_000328.jpg,images/pixabay_cat_000603.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,p,3.038,0,26,26,26,1,26,images/pixabay_cat_000329.jpg,images/pixabay_cat_000604.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,q,1.493,0,27,27,27,1,27,images/pixabay_cat_000330.jpg,images/pixabay_cat_000605.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,q,1.637,0,28,28,28,1,28,images/pixabay_cat_000331.jpg,images/pixabay_cat_000606.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,p,1.336,0,29,29,29,1,29,images/pixabay_cat_000332.jpg,images/pixabay_cat_000607.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,q,1.577,0,30,30,30,1,30,images/pixabay_cat_000333.jpg,images/pixabay_cat_000608.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,p,1.713,0,31,31,31,1,31,images/pixabay_cat_000334.jpg,images/pixabay_cat_000609.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,p,1.657,0,32,32,32,1,32,images/pixabay_cat_000335.jpg,images/pixabay_cat_000610.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,p,2.12,0,33,33,33,1,33,images/pixabay_cat_000336.jpg,images/pixabay_cat_000611.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,q,1.02,0,34,34,34,1,34,images/pixabay_cat_000337.jpg,images/pixabay_cat_000612.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,q,2.331,0,35,35,35,1,35,images/pixabay_cat_000338.jpg,images/pixabay_cat_000613.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,p,1.291,0,36,36,36,1,36,images/pixabay_cat_000340.jpg,images/pixabay_cat_000614.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,p,1.605,0,37,37,37,1,37,images/pixabay_cat_000341.jpg,images/pixabay_cat_000616.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,p,1.745,0,38,38,38,1,38,images/pixabay_cat_000342.jpg,images/pixabay_cat_000617.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,q,1.224,0,39,39,39,1,39,images/pixabay_cat_000344.jpg,images/pixabay_cat_000618.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,q,0.853,0,40,40,40,1,40,images/pixabay_cat_000345.jpg,images/pixabay_cat_000619.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,q,1.655,0,41,41,41,1,41,images/pixabay_cat_000346.jpg,images/pixabay_cat_000620.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,q,263.165,0,42,42,42,1,42,images/pixabay_cat_000347.jpg,images/pixabay_cat_000621.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,p,1.693,0,43,43,43,1,43,images/pixabay_cat_000348.jpg,images/pixabay_cat_000622.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,p,1.134,0,44,44,44,1,44,images/pixabay_cat_000349.jpg,images/pixabay_cat_000624.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,p,1.185,0,45,45,45,1,45,images/pixabay_cat_000350.jpg,images/pixabay_cat_000625.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,p,1.504,0,46,46,46,1,46,images/pixabay_cat_000351.jpg,images/pixabay_cat_000626.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,p,0.854,0,47,47,47,1,47,images/pixabay_cat_000352.jpg,images/pixabay_cat_000627.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,q,1.439,0,48,48,48,1,48,images/pixabay_cat_000354.jpg,images/pixabay_cat_000628.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,p,1.941,0,49,49,49,1,49,images/pixabay_cat_000356.jpg,images/pixabay_cat_000630.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,p,1.322,0,50,50,50,1,50,images/pixabay_cat_000357.jpg,images/pixabay_cat_000631.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,p,0.907,0,51,51,51,1,51,images/pixabay_cat_000358.jpg,images/pixabay_cat_000632.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,q,1.097,0,52,52,52,1,52,images/pixabay_cat_000359.jpg,images/pixabay_cat_000633.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,q,1.736,0,53,53,53,1,53,images/pixabay_cat_000360.jpg,images/pixabay_cat_000634.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,p,1.269,0,54,54,54,1,54,images/pixabay_cat_000361.jpg,images/pixabay_cat_000635.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,q,1.197,0,55,55,55,1,55,images/pixabay_cat_000362.jpg,images/pixabay_cat_000638.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,p,1.291,0,56,56,56,1,56,images/pixabay_cat_000363.jpg,images/pixabay_cat_000639.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,p,1.487,0,57,57,57,1,57,images/pixabay_cat_000364.jpg,images/pixabay_cat_000640.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,q,1.423,0,58,58,58,1,58,images/pixabay_cat_000365.jpg,images/pixabay_cat_000641.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,p,1.081,0,59,59,59,1,59,images/pixabay_cat_000366.jpg,images/pixabay_cat_000642.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,q,1.263,0,60,60,60,1,60,images/pixabay_cat_000367.jpg,images/pixabay_cat_000643.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,p,1.021,0,61,61,61,1,61,images/pixabay_cat_000368.jpg,images/pixabay_cat_000644.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,q,3278.44,0,62,62,62,1,62,images/pixabay_cat_000369.jpg,images/pixabay_cat_000645.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,q,1.753,0,63,63,63,1,63,images/pixabay_cat_000370.jpg,images/pixabay_cat_000646.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,q,1.489,0,64,64,64,1,64,images/pixabay_cat_000371.jpg,images/pixabay_cat_000647.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,p,2.273,0,65,65,65,1,65,images/pixabay_cat_000372.jpg,images/pixabay_cat_000648.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,p,1.405,0,66,66,66,1,66,images/pixabay_cat_000373.jpg,images/pixabay_cat_000649.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,q,1.291,0,67,67,67,1,67,images/pixabay_cat_000374.jpg,images/pixabay_cat_000650.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,q,1.52,0,68,68,68,1,68,images/pixabay_cat_000375.jpg,images/pixabay_cat_000652.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,q,1.651,0,69,69,69,1,69,images/pixabay_cat_000376.jpg,images/pixabay_cat_000653.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,q,1.042,0,70,70,70,1,70,images/pixabay_cat_000377.jpg,images/pixabay_cat_000654.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,p,1.094,0,71,71,71,1,71,images/pixabay_cat_000378.jpg,images/pixabay_cat_000655.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,p,1.264,0,72,72,72,1,72,images/pixabay_cat_000379.jpg,images/pixabay_cat_000656.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,p,1.474,0,73,73,73,1,73,images/pixabay_cat_000381.jpg,images/pixabay_cat_000657.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
,,,,,,p,0.672,0,74,74,74,1,74,images/pixabay_cat_000382.jpg,images/pixabay_cat_000658.jpg,bx,001,2021-06-05_14h42.02.535,Cat face experiment_500-749,2021.1.4,MacIntel,62.5
