key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trail_nums,img1,img2,participant,session,date,expName,psychopyVersion,OS,frameRate
space,1.7205,space,0.9136,space,0.7813,p,1.8677,0,0,0,0,1,0,images/flickr_dog_001117.jpg,images/pixabay_dog_000208.jpg,Yun-Jen Tsai,001,2021-08-03_20h27.49.788,Dog face experiment_500-749,2021.1.4,Win32,60.17209218
,,,,,,q,0.8411,0,1,1,1,1,1,images/flickr_dog_001118.jpg,images/pixabay_dog_000209.jpg,Yun-Jen Tsai,001,2021-08-03_20h27.49.788,Dog face experiment_500-749,2021.1.4,Win32,60.17209218
,,,,,,q,1.122,0,2,2,2,1,2,images/flickr_dog_001119.jpg,images/pixabay_dog_000210.jpg,Yun-Jen Tsai,001,2021-08-03_20h27.49.788,Dog face experiment_500-749,2021.1.4,Win32,60.17209218
,,,,,,q,0.8367,0,3,3,3,1,3,images/flickr_dog_001121.jpg,images/pixabay_dog_000211.jpg,Yun-Jen Tsai,001,2021-08-03_20h27.49.788,Dog face experiment_500-749,2021.1.4,Win32,60.17209218
,,,,,,p,1.1718,0,4,4,4,1,4,images/flickr_dog_001123.jpg,images/pixabay_dog_000212.jpg,Yun-Jen Tsai,001,2021-08-03_20h27.49.788,Dog face experiment_500-749,2021.1.4,Win32,60.17209218
,,,,,,q,0.9202,0,5,5,5,1,5,images/flickr_dog_001124.jpg,images/pixabay_dog_000213.jpg,Yun-Jen Tsai,001,2021-08-03_20h27.49.788,Dog face experiment_500-749,2021.1.4,Win32,60.17209218
,,,,,,q,1.0258,0,6,6,6,1,6,images/flickr_dog_001125.jpg,images/pixabay_dog_000214.jpg,Yun-Jen Tsai,001,2021-08-03_20h27.49.788,Dog face experiment_500-749,2021.1.4,Win32,60.17209218
,,,,,,q,0.8208,0,7,7,7,1,7,images/flickr_dog_001126.jpg,images/pixabay_dog_000215.jpg,Yun-Jen Tsai,001,2021-08-03_20h27.49.788,Dog face experiment_500-749,2021.1.4,Win32,60.17209218
,,,,,,q,0.9699,0,8,8,8,1,8,images/flickr_dog_001127.jpg,images/pixabay_dog_000216.jpg,Yun-Jen Tsai,001,2021-08-03_20h27.49.788,Dog face experiment_500-749,2021.1.4,Win32,60.17209218
,,,,,,q,0.821,0,9,9,9,1,9,images/flickr_dog_001128.jpg,images/pixabay_dog_000217.jpg,Yun-Jen Tsai,001,2021-08-03_20h27.49.788,Dog face experiment_500-749,2021.1.4,Win32,60.17209218
,,,,,,p,1.1047,0,10,10,10,1,10,images/flickr_dog_001129.jpg,images/pixabay_dog_000218.jpg,Yun-Jen Tsai,001,2021-08-03_20h27.49.788,Dog face experiment_500-749,2021.1.4,Win32,60.17209218
,,,,,,p,1.6556,0,11,11,11,1,11,images/flickr_dog_001130.jpg,images/pixabay_dog_000219.jpg,Yun-Jen Tsai,001,2021-08-03_20h27.49.788,Dog face experiment_500-749,2021.1.4,Win32,60.17209218
,,,,,,p,0.8235,0,12,12,12,1,12,images/flickr_dog_001131.jpg,images/pixabay_dog_000220.jpg,Yun-Jen Tsai,001,2021-08-03_20h27.49.788,Dog face experiment_500-749,2021.1.4,Win32,60.17209218
,,,,,,q,1.1585,0,13,13,13,1,13,images/flickr_dog_001132.jpg,images/pixabay_dog_000221.jpg,Yun-Jen Tsai,001,2021-08-03_20h27.49.788,Dog face experiment_500-749,2021.1.4,Win32,60.17209218
,,,,,,p,1.2754,0,14,14,14,1,14,images/flickr_dog_001133.jpg,images/pixabay_dog_000222.jpg,Yun-Jen Tsai,001,2021-08-03_20h27.49.788,Dog face experiment_500-749,2021.1.4,Win32,60.17209218
