key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trail_nums,img1,img2,participant,session,date,expName,psychopyVersion,OS,frameRate
space,1.0524,space,1.2553,space,0.5835,q,2.2202,0,0,0,0,1,0,images/flickr_dog_000002.jpg,images/flickr_dog_000279.jpg,Eddy2,001,2021-08-23_12h16.30.758,Dog face experiment_0-249,2021.1.4,Win32,145.116819
,,,,,,p,1.7202,0,1,1,1,1,1,images/flickr_dog_000003.jpg,images/flickr_dog_000280.jpg,Eddy2,001,2021-08-23_12h16.30.758,Dog face experiment_0-249,2021.1.4,Win32,145.116819
,,,,,,p,1.4505,0,2,2,2,1,2,images/flickr_dog_000004.jpg,images/flickr_dog_000281.jpg,Eddy2,001,2021-08-23_12h16.30.758,Dog face experiment_0-249,2021.1.4,Win32,145.116819
,,,,,,p,3.0017,0,3,3,3,1,3,images/flickr_dog_000005.jpg,images/flickr_dog_000282.jpg,Eddy2,001,2021-08-23_12h16.30.758,Dog face experiment_0-249,2021.1.4,Win32,145.116819
,,,,,,q,1.9575,0,4,4,4,1,4,images/flickr_dog_000006.jpg,images/flickr_dog_000283.jpg,Eddy2,001,2021-08-23_12h16.30.758,Dog face experiment_0-249,2021.1.4,Win32,145.116819
,,,,,,q,2.9595,0,5,5,5,1,5,images/flickr_dog_000007.jpg,images/flickr_dog_000284.jpg,Eddy2,001,2021-08-23_12h16.30.758,Dog face experiment_0-249,2021.1.4,Win32,145.116819
,,,,,,p,1.7317,0,6,6,6,1,6,images/flickr_dog_000008.jpg,images/flickr_dog_000285.jpg,Eddy2,001,2021-08-23_12h16.30.758,Dog face experiment_0-249,2021.1.4,Win32,145.116819
,,,,,,p,1.0442,0,7,7,7,1,7,images/flickr_dog_000009.jpg,images/flickr_dog_000286.jpg,Eddy2,001,2021-08-23_12h16.30.758,Dog face experiment_0-249,2021.1.4,Win32,145.116819
,,,,,,p,2.6042,0,8,8,8,1,8,images/flickr_dog_000010.jpg,images/flickr_dog_000287.jpg,Eddy2,001,2021-08-23_12h16.30.758,Dog face experiment_0-249,2021.1.4,Win32,145.116819
,,,,,,q,1.2906,0,9,9,9,1,9,images/flickr_dog_000011.jpg,images/flickr_dog_000288.jpg,Eddy2,001,2021-08-23_12h16.30.758,Dog face experiment_0-249,2021.1.4,Win32,145.116819
,,,,,,p,2.0679,0,10,10,10,1,10,images/flickr_dog_000012.jpg,images/flickr_dog_000289.jpg,Eddy2,001,2021-08-23_12h16.30.758,Dog face experiment_0-249,2021.1.4,Win32,145.116819
,,,,,,q,2.1052,0,11,11,11,1,11,images/flickr_dog_000013.jpg,images/flickr_dog_000290.jpg,Eddy2,001,2021-08-23_12h16.30.758,Dog face experiment_0-249,2021.1.4,Win32,145.116819
,,,,,,p,1.263,0,12,12,12,1,12,images/flickr_dog_000014.jpg,images/flickr_dog_000291.jpg,Eddy2,001,2021-08-23_12h16.30.758,Dog face experiment_0-249,2021.1.4,Win32,145.116819
,,,,,,p,1.1271,0,13,13,13,1,13,images/flickr_dog_000015.jpg,images/flickr_dog_000292.jpg,Eddy2,001,2021-08-23_12h16.30.758,Dog face experiment_0-249,2021.1.4,Win32,145.116819
,,,,,,p,1.3338,0,14,14,14,1,14,images/flickr_dog_000016.jpg,images/flickr_dog_000293.jpg,Eddy2,001,2021-08-23_12h16.30.758,Dog face experiment_0-249,2021.1.4,Win32,145.116819
,,,,,,p,0.9733,0,15,15,15,1,15,images/flickr_dog_000017.jpg,images/flickr_dog_000294.jpg,Eddy2,001,2021-08-23_12h16.30.758,Dog face experiment_0-249,2021.1.4,Win32,145.116819
,,,,,,q,1.3545,0,16,16,16,1,16,images/flickr_dog_000018.jpg,images/flickr_dog_000295.jpg,Eddy2,001,2021-08-23_12h16.30.758,Dog face experiment_0-249,2021.1.4,Win32,145.116819
,,,,,,p,1.1167,0,17,17,17,1,17,images/flickr_dog_000019.jpg,images/flickr_dog_000296.jpg,Eddy2,001,2021-08-23_12h16.30.758,Dog face experiment_0-249,2021.1.4,Win32,145.116819
,,,,,,p,0.9653,0,18,18,18,1,18,images/flickr_dog_000020.jpg,images/flickr_dog_000297.jpg,Eddy2,001,2021-08-23_12h16.30.758,Dog face experiment_0-249,2021.1.4,Win32,145.116819
,,,,,,p,1.0792,0,19,19,19,1,19,images/flickr_dog_000021.jpg,images/flickr_dog_000299.jpg,Eddy2,001,2021-08-23_12h16.30.758,Dog face experiment_0-249,2021.1.4,Win32,145.116819
,,,,,,p,2.0479,0,20,20,20,1,20,images/flickr_dog_000022.jpg,images/flickr_dog_000300.jpg,Eddy2,001,2021-08-23_12h16.30.758,Dog face experiment_0-249,2021.1.4,Win32,145.116819
,,,,,,q,1.1789,0,21,21,21,1,21,images/flickr_dog_000023.jpg,images/flickr_dog_000301.jpg,Eddy2,001,2021-08-23_12h16.30.758,Dog face experiment_0-249,2021.1.4,Win32,145.116819
,,,,,,p,1.1107,0,22,22,22,1,22,images/flickr_dog_000024.jpg,images/flickr_dog_000302.jpg,Eddy2,001,2021-08-23_12h16.30.758,Dog face experiment_0-249,2021.1.4,Win32,145.116819
,,,,,,p,0.8983,0,23,23,23,1,23,images/flickr_dog_000025.jpg,images/flickr_dog_000303.jpg,Eddy2,001,2021-08-23_12h16.30.758,Dog face experiment_0-249,2021.1.4,Win32,145.116819
,,,,,,p,1.4119,0,24,24,24,1,24,images/flickr_dog_000026.jpg,images/flickr_dog_000304.jpg,Eddy2,001,2021-08-23_12h16.30.758,Dog face experiment_0-249,2021.1.4,Win32,145.116819
,,,,,,p,2.1811,0,25,25,25,1,25,images/flickr_dog_000027.jpg,images/flickr_dog_000305.jpg,Eddy2,001,2021-08-23_12h16.30.758,Dog face experiment_0-249,2021.1.4,Win32,145.116819
,,,,,,p,1.1311,0,26,26,26,1,26,images/flickr_dog_000028.jpg,images/flickr_dog_000306.jpg,Eddy2,001,2021-08-23_12h16.30.758,Dog face experiment_0-249,2021.1.4,Win32,145.116819
,,,,,,q,1.6103,0,27,27,27,1,27,images/flickr_dog_000029.jpg,images/flickr_dog_000307.jpg,Eddy2,001,2021-08-23_12h16.30.758,Dog face experiment_0-249,2021.1.4,Win32,145.116819
,,,,,,q,1.7138,0,28,28,28,1,28,images/flickr_dog_000030.jpg,images/flickr_dog_000308.jpg,Eddy2,001,2021-08-23_12h16.30.758,Dog face experiment_0-249,2021.1.4,Win32,145.116819
,,,,,,p,0.9843,0,29,29,29,1,29,images/flickr_dog_000031.jpg,images/flickr_dog_000309.jpg,Eddy2,001,2021-08-23_12h16.30.758,Dog face experiment_0-249,2021.1.4,Win32,145.116819
,,,,,,q,1.5899,0,30,30,30,1,30,images/flickr_dog_000032.jpg,images/flickr_dog_000310.jpg,Eddy2,001,2021-08-23_12h16.30.758,Dog face experiment_0-249,2021.1.4,Win32,145.116819
,,,,,,q,2.8536,0,31,31,31,1,31,images/flickr_dog_000033.jpg,images/flickr_dog_000311.jpg,Eddy2,001,2021-08-23_12h16.30.758,Dog face experiment_0-249,2021.1.4,Win32,145.116819
,,,,,,p,1.6626,0,32,32,32,1,32,images/flickr_dog_000034.jpg,images/flickr_dog_000312.jpg,Eddy2,001,2021-08-23_12h16.30.758,Dog face experiment_0-249,2021.1.4,Win32,145.116819
,,,,,,p,0.7907,0,33,33,33,1,33,images/flickr_dog_000035.jpg,images/flickr_dog_000314.jpg,Eddy2,001,2021-08-23_12h16.30.758,Dog face experiment_0-249,2021.1.4,Win32,145.116819
,,,,,,p,0.9843,0,34,34,34,1,34,images/flickr_dog_000036.jpg,images/flickr_dog_000315.jpg,Eddy2,001,2021-08-23_12h16.30.758,Dog face experiment_0-249,2021.1.4,Win32,145.116819
,,,,,,p,4.5814,0,35,35,35,1,35,images/flickr_dog_000037.jpg,images/flickr_dog_000316.jpg,Eddy2,001,2021-08-23_12h16.30.758,Dog face experiment_0-249,2021.1.4,Win32,145.116819
,,,,,,p,1.5633,0,36,36,36,1,36,images/flickr_dog_000038.jpg,images/flickr_dog_000318.jpg,Eddy2,001,2021-08-23_12h16.30.758,Dog face experiment_0-249,2021.1.4,Win32,145.116819
,,,,,,p,1.1469,0,37,37,37,1,37,images/flickr_dog_000039.jpg,images/flickr_dog_000319.jpg,Eddy2,001,2021-08-23_12h16.30.758,Dog face experiment_0-249,2021.1.4,Win32,145.116819
,,,,,,p,2.283,0,38,38,38,1,38,images/flickr_dog_000040.jpg,images/flickr_dog_000320.jpg,Eddy2,001,2021-08-23_12h16.30.758,Dog face experiment_0-249,2021.1.4,Win32,145.116819
,,,,,,p,1.2961,0,39,39,39,1,39,images/flickr_dog_000041.jpg,images/flickr_dog_000321.jpg,Eddy2,001,2021-08-23_12h16.30.758,Dog face experiment_0-249,2021.1.4,Win32,145.116819
,,,,,,p,2.4708,0,40,40,40,1,40,images/flickr_dog_000042.jpg,images/flickr_dog_000322.jpg,Eddy2,001,2021-08-23_12h16.30.758,Dog face experiment_0-249,2021.1.4,Win32,145.116819
,,,,,,p,1.6578,0,41,41,41,1,41,images/flickr_dog_000044.jpg,images/flickr_dog_000323.jpg,Eddy2,001,2021-08-23_12h16.30.758,Dog face experiment_0-249,2021.1.4,Win32,145.116819
,,,,,,p,1.008,0,42,42,42,1,42,images/flickr_dog_000046.jpg,images/flickr_dog_000324.jpg,Eddy2,001,2021-08-23_12h16.30.758,Dog face experiment_0-249,2021.1.4,Win32,145.116819
