key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trail_nums,img1,img2,participant,session,date,expName,psychopyVersion,OS,frameRate
space,2.3998,space,0.3474,space,0.3461,q,86.5472,0,0,0,0,1,0,images/flickr_dog_000548.jpg,images/flickr_dog_000839.jpg,Eddy,001,2021-08-03_17h02.05.552,Dog face experiment_250-499,2021.1.4,Win32,143.5750179
,,,,,,q,0.7981,0,1,1,1,1,1,images/flickr_dog_000549.jpg,images/flickr_dog_000840.jpg,Eddy,001,2021-08-03_17h02.05.552,Dog face experiment_250-499,2021.1.4,Win32,143.5750179
,,,,,,q,0.8589,0,2,2,2,1,2,images/flickr_dog_000550.jpg,images/flickr_dog_000841.jpg,Eddy,001,2021-08-03_17h02.05.552,Dog face experiment_250-499,2021.1.4,Win32,143.5750179
,,,,,,q,1.1277,0,3,3,3,1,3,images/flickr_dog_000551.jpg,images/flickr_dog_000842.jpg,Eddy,001,2021-08-03_17h02.05.552,Dog face experiment_250-499,2021.1.4,Win32,143.5750179
,,,,,,q,1.932,0,4,4,4,1,4,images/flickr_dog_000552.jpg,images/flickr_dog_000843.jpg,Eddy,001,2021-08-03_17h02.05.552,Dog face experiment_250-499,2021.1.4,Win32,143.5750179
,,,,,,q,0.8172,0,5,5,5,1,5,images/flickr_dog_000554.jpg,images/flickr_dog_000844.jpg,Eddy,001,2021-08-03_17h02.05.552,Dog face experiment_250-499,2021.1.4,Win32,143.5750179
,,,,,,p,1.3875,0,6,6,6,1,6,images/flickr_dog_000555.jpg,images/flickr_dog_000845.jpg,Eddy,001,2021-08-03_17h02.05.552,Dog face experiment_250-499,2021.1.4,Win32,143.5750179
,,,,,,q,1.0651,0,7,7,7,1,7,images/flickr_dog_000556.jpg,images/flickr_dog_000847.jpg,Eddy,001,2021-08-03_17h02.05.552,Dog face experiment_250-499,2021.1.4,Win32,143.5750179
,,,,,,q,1.0747,0,8,8,8,1,8,images/flickr_dog_000557.jpg,images/flickr_dog_000848.jpg,Eddy,001,2021-08-03_17h02.05.552,Dog face experiment_250-499,2021.1.4,Win32,143.5750179
,,,,,,q,1.1627,0,9,9,9,1,9,images/flickr_dog_000558.jpg,images/flickr_dog_000850.jpg,Eddy,001,2021-08-03_17h02.05.552,Dog face experiment_250-499,2021.1.4,Win32,143.5750179
,,,,,,q,1.1237,0,10,10,10,1,10,images/flickr_dog_000559.jpg,images/flickr_dog_000851.jpg,Eddy,001,2021-08-03_17h02.05.552,Dog face experiment_250-499,2021.1.4,Win32,143.5750179
,,,,,,p,1.6337,0,11,11,11,1,11,images/flickr_dog_000560.jpg,images/flickr_dog_000852.jpg,Eddy,001,2021-08-03_17h02.05.552,Dog face experiment_250-499,2021.1.4,Win32,143.5750179
,,,,,,p,0.9338,0,12,12,12,1,12,images/flickr_dog_000561.jpg,images/flickr_dog_000853.jpg,Eddy,001,2021-08-03_17h02.05.552,Dog face experiment_250-499,2021.1.4,Win32,143.5750179
,,,,,,p,1.0061,0,13,13,13,1,13,images/flickr_dog_000562.jpg,images/flickr_dog_000855.jpg,Eddy,001,2021-08-03_17h02.05.552,Dog face experiment_250-499,2021.1.4,Win32,143.5750179
,,,,,,q,1.6547,0,14,14,14,1,14,images/flickr_dog_000563.jpg,images/flickr_dog_000857.jpg,Eddy,001,2021-08-03_17h02.05.552,Dog face experiment_250-499,2021.1.4,Win32,143.5750179
,,,,,,q,0.8114,0,15,15,15,1,15,images/flickr_dog_000564.jpg,images/flickr_dog_000858.jpg,Eddy,001,2021-08-03_17h02.05.552,Dog face experiment_250-499,2021.1.4,Win32,143.5750179
